"","city","metric","region","metro_size","display_title","Season","seasonal_average","lq_rank"
"1054","Wichita","downtown","Midwest","medium","Wichita, KS","Season_4",0.675,95
"1055","New York","downtown","Northeast","large","New York, NY","Season_13",0.674162528444952,27
"1056","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_11",0.673072031373995,28
"1057","Toronto","city","Canada","large","Toronto, ON","Season_1",0.672916666666667,83
"1058","Memphis","downtown","Southeast","medium","Memphis, TN","Season_10",0.672692252762645,21
"1059","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_6",0.6725,120
"1060","Miami","city","Southeast","medium","Miami, FL","Season_3",0.672083333333333,101
"1061","El Paso","downtown","Southwest","medium","El Paso, TX","Season_1",0.671818181818182,84
"1062","Austin","relative","Southwest","large","Austin, TX","Season_8",0.671774768622729,119
"1063","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_4",0.671111111111111,96
"1064","Raleigh","city","Southeast","medium","Raleigh, NC","Season_8",0.670142854528598,120
"1065","Memphis","relative","Southeast","medium","Memphis, TN","Season_2",0.67,86
"1066","San Jose","downtown","Pacific","large","San Jose, CA","Season_7",0.67,130
"1067","Austin","relative","Southwest","large","Austin, TX","Season_9",0.669820614074378,126
"1068","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_11",0.669604138932465,29
"1069","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_3",0.6695,102
"1070","London","city","Canada","medium","London, ON","Season_1",0.669166666666667,85
"1071","Omaha","downtown","Midwest","medium","Omaha, NE","Season_4",0.669090909090909,97
"1072","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_6",0.669090909090909,121
"1073","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_13",0.668933248706993,28
"1074","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_6",0.668333333333333,122
"1075","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_12",0.667890549580349,30
"1076","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_3",0.6675,103
"1077","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_8",0.667464961536814,121
"1078","Miami","downtown","Southeast","medium","Miami, FL","Season_7",0.666666666666667,131
"1079","Oklahoma City","relative","Southwest","medium","Oklahoma City, OK","Season_2",0.666666666666667,87
"1080","Orlando","downtown","Southeast","medium","Orlando, FL","Season_6",0.666153846153846,123
"1081","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_1",0.665454545454545,86
"1082","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_7",0.665,132
"1083","Miami","downtown","Southeast","medium","Miami, FL","Season_11",0.664591702984808,30
"1084","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_5",0.664444444444444,100
"1085","Seattle","city","Pacific","large","Seattle, WA","Season_9",0.66421064194469,127
"1086","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_2",0.663846153846154,88
"1087","San Francisco","city","Pacific","large","San Francisco, CA","Season_6",0.66375,124
"1088","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_1",0.663636363636364,87
"1089","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_11",0.663320751070584,31
"1090","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_12",0.662937695451934,31
"1091","Vancouver","relative","Canada","medium","Vancouver, BC","Season_3",0.662777777777778,104
"1092","Edmonton","city","Canada","large","Edmonton, AB","Season_4",0.662727272727273,98
"1093","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_5",0.662,101
"1094","Washington DC","downtown","Northeast","large","Washington DC","Season_1",0.662,88
"1095","Nashville","downtown","Southeast","large","Nashville, TN","Season_12",0.661840765805635,32
"1096","New York","relative","Northeast","large","New York, NY","Season_8",0.661229113568,122
"1097","San Antonio","relative","Southwest","large","San Antonio, TX","Season_8",0.661219826992174,123
"1098","Philadelphia","city","Northeast","large","Philadelphia, PA","Season_9",0.660768686492955,128
"1099","Miami","downtown","Southeast","medium","Miami, FL","Season_4",0.66,99
"1100","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_12",0.659957655601788,33
"1101","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_8",0.659756189077099,124
"1102","Boston","city","Northeast","medium","Boston, MA","Season_2",0.658888888888889,89
"1103","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_9",0.658827713386928,129
"1104","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_10",0.658219574894973,22
"1105","Seattle","city","Pacific","large","Seattle, WA","Season_6",0.657777777777778,125
"1106","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_11",0.657746044963188,32
"1107","Toronto","city","Canada","large","Toronto, ON","Season_8",0.657730217067685,125
"1108","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_5",0.657272727272727,102
"1109","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_8",0.656833764859702,126
"1110","Raleigh","city","Southeast","medium","Raleigh, NC","Season_9",0.656710352269946,130
"1111","Austin","relative","Southwest","large","Austin, TX","Season_3",0.656363636363636,105
"1112","Memphis","downtown","Southeast","medium","Memphis, TN","Season_9",0.655583566666378,131
"1113","Mississauga","downtown","Canada","medium","Mississauga, ON","Season_4",0.655555555555556,100
"1114","Seattle","city","Pacific","large","Seattle, WA","Season_8",0.655434125684679,127
"1115","Montreal","city","Canada","large","Montreal, QC","Season_1",0.6545,89
"1116","Nashville","downtown","Southeast","large","Nashville, TN","Season_11",0.654315792544918,33
"1117","Columbus","downtown","Midwest","large","Columbus, OH","Season_10",0.653437504969798,23
"1118","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_4",0.653333333333333,101
"1119","Quebec","relative","Canada","medium","Quebec, QC","Season_8",0.653287441223199,128
"1120","Wichita","downtown","Midwest","medium","Wichita, KS","Season_2",0.653,90
"1121","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_10",0.652813758935448,24
"1122","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_7",0.652727272727273,133
"1123","Halifax","downtown","Canada","medium","Halifax, NS","Season_13",0.652698348634056,29
"1124","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_10",0.652187059630191,25
"1125","Houston","relative","Southwest","large","Houston, TX","Season_9",0.652125458240888,132
"1126","Seattle","city","Pacific","large","Seattle, WA","Season_7",0.651818181818182,134
"1127","St Louis","relative","Midwest","medium","St. Louis, MO","Season_6",0.651666666666667,126
"1128","Nashville","city","Southeast","large","Nashville, TN","Season_1",0.651538461538462,90
"1129","Washington DC","downtown","Northeast","large","Washington DC","Season_9",0.651391926504296,133
"1130","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_7",0.65,135
"1131","Seattle","city","Pacific","large","Seattle, WA","Season_3",0.65,106
"1132","Vancouver","relative","Canada","medium","Vancouver, BC","Season_5",0.65,103
"1133","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_10",0.649441220684537,26
"1134","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_5",0.649166666666667,104
"1135","Washington DC","downtown","Northeast","large","Washington DC","Season_2",0.649166666666667,91
"1136","Memphis","downtown","Southeast","medium","Memphis, TN","Season_13",0.6491243201406,30
"1137","Vancouver","relative","Canada","medium","Vancouver, BC","Season_2",0.64875,92
"1138","Miami","downtown","Southeast","medium","Miami, FL","Season_8",0.648686819345656,129
"1139","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_8",0.648425776788086,130
"1140","New Orleans","city","Southeast","medium","New Orleans, LA","Season_7",0.648333333333333,136
"1141","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_5",0.648,105
"1142","Seattle","city","Pacific","large","Seattle, WA","Season_5",0.648,106
"1143","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_9",0.647810391436868,134
"1144","Fresno","relative","Pacific","medium","Fresno, CA","Season_5",0.647777777777778,107
"1145","San Jose","downtown","Pacific","large","San Jose, CA","Season_10",0.647039383025092,27
"1146","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_7",0.646666666666667,137
"1147","San Antonio","relative","Southwest","large","San Antonio, TX","Season_5",0.646363636363636,108
"1148","San Jose","relative","Pacific","large","San Jose, CA","Season_3",0.646153846153846,107
"1149","Phoenix","relative","Southwest","large","Phoenix, AZ","Season_3",0.645909090909091,108
"1150","Oakland","relative","Pacific","medium","Oakland, CA","Season_5",0.645833333333333,109
"1151","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_3",0.645769230769231,109
"1152","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_13",0.645499113643639,31
"1153","Toronto","city","Canada","large","Toronto, ON","Season_4",0.645454545454546,102
"1154","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_9",0.645403235597505,135
"1155","Montreal","relative","Canada","large","Montreal, QC","Season_9",0.645085664700365,136
"1156","Austin","relative","Southwest","large","Austin, TX","Season_6",0.645,127
"1157","Memphis","relative","Southeast","medium","Memphis, TN","Season_5",0.645,110
"1158","New York","downtown","Northeast","large","New York, NY","Season_10",0.644993069262353,28
"1159","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_5",0.644545454545455,111
"1160","Memphis","relative","Southeast","medium","Memphis, TN","Season_4",0.644444444444444,103
"1161","Boston","city","Northeast","medium","Boston, MA","Season_1",0.644090909090909,91
"1162","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_8",0.643581736787216,131
"1163","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_10",0.64281045272643,29
"1164","Miami","downtown","Southeast","medium","Miami, FL","Season_10",0.642716734738811,30
"1165","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_8",0.642230304779218,132
"1166","Boston","relative","Northeast","medium","Boston, MA","Season_9",0.642188873799843,137
"1167","Miami","downtown","Southeast","medium","Miami, FL","Season_12",0.64200515540058,34
"1168","Albuquerque","relative","Southwest","medium","Albuquerque, NM","Season_5",0.641818181818182,112
"1169","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_7",0.641818181818182,138
"1170","Boston","relative","Northeast","medium","Boston, MA","Season_7",0.64125,139
"1171","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_8",0.641035767807801,133
"1172","Montreal","relative","Canada","large","Montreal, QC","Season_7",0.641,140
"1173","Seattle","relative","Pacific","large","Seattle, WA","Season_7",0.640909090909091,141
"1174","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_1",0.640384615384615,92
"1175","Halifax","relative","Canada","medium","Halifax, NS","Season_9",0.640350972592267,138
"1176","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_9",0.640141101000386,139
"1177","Tampa","downtown","Southeast","medium","Tampa, FL","Season_2",0.64,93
"1178","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_6",0.638571428571429,128
"1179","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_1",0.638333333333333,93
"1180","Baltimore","relative","Northeast","medium","Baltimore, MD","Season_2",0.638333333333333,94
"1181","Miami","city","Southeast","medium","Miami, FL","Season_2",0.638,95
"1182","Denver","relative","Southwest","large","Denver, CO","Season_3",0.6375,110
"1183","Tucson","relative","Southwest","medium","Tucson, AZ","Season_3",0.637272727272727,111
"1184","Miami","downtown","Southeast","medium","Miami, FL","Season_9",0.63712343779985,140
"1185","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_3",0.636923076923077,112
"1186","Tucson","relative","Southwest","medium","Tucson, AZ","Season_5",0.636923076923077,113
"1187","San Francisco","city","Pacific","large","San Francisco, CA","Season_1",0.635555555555556,94
"1188","Kansas City","relative","Midwest","medium","Kansas City, MO","Season_9",0.635375634654155,141
"1189","Jacksonville","downtown","Southeast","large","Jacksonville, FL","Season_6",0.634166666666667,129
"1190","Albuquerque","downtown","Southwest","medium","Albuquerque, NM","Season_2",0.633333333333333,96
"1191","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_13",0.632730952356402,32
"1192","Raleigh","city","Southeast","medium","Raleigh, NC","Season_2",0.6325,97
"1193","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_12",0.632438460895961,35
"1194","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_4",0.632222222222222,104
"1195","Denver","relative","Southwest","large","Denver, CO","Season_8",0.631536759443113,134
"1196","San Francisco","city","Pacific","large","San Francisco, CA","Season_4",0.631428571428571,105
"1197","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_7",0.630909090909091,142
"1198","Miami","downtown","Southeast","medium","Miami, FL","Season_13",0.630627152962366,33
"1199","Denver","relative","Southwest","large","Denver, CO","Season_6",0.63,130
"1200","Cleveland","relative","Midwest","medium","Cleveland, OH","Season_8",0.629738325805657,135
"1201","Montreal","city","Canada","large","Montreal, QC","Season_3",0.629230769230769,113
"1202","Louisville","relative","Midwest","medium","Louisville, KY","Season_8",0.628580694987165,136
"1203","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_3",0.628461538461539,114
"1204","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_12",0.62819829177084,36
"1205","St Louis","city","Midwest","medium","St. Louis, MO","Season_1",0.628181818181818,95
"1206","San Francisco","city","Pacific","large","San Francisco, CA","Season_8",0.627987695311632,137
"1207","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_6",0.626666666666667,131
"1208","Denver","relative","Southwest","large","Denver, CO","Season_7",0.626363636363636,143
"1209","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_5",0.626363636363636,114
"1210","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_5",0.626363636363636,115
"1211","Washington DC","downtown","Northeast","large","Washington DC","Season_6",0.626363636363636,132
"1212","Louisville","downtown","Midwest","medium","Louisville, KY","Season_1",0.625416666666667,96
"1213","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_13",0.625026412045387,34
"1214","Tucson","relative","Southwest","medium","Tucson, AZ","Season_2",0.625,98
"1215","New Orleans","relative","Southeast","medium","New Orleans, LA","Season_3",0.6245,115
"1216","Denver","downtown","Southwest","large","Denver, CO","Season_12",0.624499874770472,37
"1217","Memphis","downtown","Southeast","medium","Memphis, TN","Season_3",0.624090909090909,116
"1218","Vancouver","city","Canada","medium","Vancouver, BC","Season_7",0.62375,144
"1219","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_6",0.623076923076923,133
"1220","Quebec","city","Canada","medium","Quebec, QC","Season_1",0.622916666666667,97
"1221","Phoenix","relative","Southwest","large","Phoenix, AZ","Season_5",0.622727272727273,116
"1222","Seattle","city","Pacific","large","Seattle, WA","Season_2",0.622222222222222,99
"1223","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_12",0.621886337344145,38
"1224","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_8",0.621753654755434,138
"1225","San Francisco","city","Pacific","large","San Francisco, CA","Season_5",0.621428571428571,117
"1226","Charlotte","relative","Southeast","large","Charlotte, NC","Season_1",0.621363636363636,98
"1227","Milwaukee","downtown","Midwest","medium","Milwaukee, WI","Season_6",0.620909090909091,134
"1228","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_7",0.620909090909091,145
"1229","El Paso","downtown","Southwest","medium","El Paso, TX","Season_4",0.620833333333333,106
"1230","Dallas","relative","Southwest","large","Dallas, TX","Season_3",0.620769230769231,117
"1231","Edmonton","relative","Canada","large","Edmonton, AB","Season_4",0.62,107
"1232","El Paso","downtown","Southwest","medium","El Paso, TX","Season_3",0.619166666666667,118
"1233","Mississauga","relative","Canada","medium","Mississauga, ON","Season_9",0.618805166182734,142
"1234","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_4",0.61875,108
"1235","Memphis","relative","Southeast","medium","Memphis, TN","Season_1",0.618333333333333,99
"1236","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_3",0.618181818181818,119
"1237","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_11",0.618050579838163,34
"1238","San Francisco","city","Pacific","large","San Francisco, CA","Season_2",0.618,100
"1239","Montreal","city","Canada","large","Montreal, QC","Season_7",0.617,146
"1240","Colorado Springs","relative","Southwest","medium","Colorado Springs, CO","Season_1",0.616666666666667,100
"1241","Denver","downtown","Southwest","large","Denver, CO","Season_6",0.616666666666667,135
"1242","Salt Lake City","relative","Southwest","medium","Salt Lake City, UT","Season_1",0.616538461538461,101
"1243","San Francisco","city","Pacific","large","San Francisco, CA","Season_7",0.616,147
"1244","Washington DC","relative","Northeast","large","Washington DC","Season_1",0.615909090909091,102
"1245","Oakland","relative","Pacific","medium","Oakland, CA","Season_4",0.615833333333333,109
"1246","Sacramento","downtown","Pacific","medium","Sacramento, CA","Season_3",0.6155,120
"1247","Charlotte","relative","Southeast","large","Charlotte, NC","Season_7",0.615454545454545,148
"1248","Washington DC","relative","Northeast","large","Washington DC","Season_2",0.615454545454545,101
"1249","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_9",0.615294512589696,143
"1250","Montreal","city","Canada","large","Montreal, QC","Season_5",0.615,118
"1251","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_8",0.614542377930087,139
"1252","Washington DC","downtown","Northeast","large","Washington DC","Season_8",0.614009308630147,140
"1253","Kansas City","downtown","Midwest","medium","Kansas City, MO","Season_6",0.613636363636364,136
"1254","London","downtown","Canada","medium","London, ON","Season_13",0.613417099565241,35
"1255","Nashville","downtown","Southeast","large","Nashville, TN","Season_9",0.612975836205973,144
"1256","Nashville","downtown","Southeast","large","Nashville, TN","Season_10",0.612680604498745,31
"1257","Nashville","downtown","Southeast","large","Nashville, TN","Season_8",0.612632711035073,141
"1258","Montreal","city","Canada","large","Montreal, QC","Season_2",0.6125,102
"1259","San Francisco","city","Pacific","large","San Francisco, CA","Season_3",0.6125,121
"1260","Seattle","city","Pacific","large","Seattle, WA","Season_1",0.6125,103
"1261","Toronto","relative","Canada","large","Toronto, ON","Season_9",0.611789107760849,145
"1262","Tucson","relative","Southwest","medium","Tucson, AZ","Season_1",0.611666666666667,104
"1263","Halifax","downtown","Canada","medium","Halifax, NS","Season_11",0.611611851621087,35
"1264","Oakland","relative","Pacific","medium","Oakland, CA","Season_9",0.611449384732129,146
"1265","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_9",0.611317239094432,147
"1266","London","relative","Canada","medium","London, ON","Season_7",0.611,149
"1267","Washington DC","relative","Northeast","large","Washington DC","Season_5",0.611,119
"1268","San Francisco","city","Pacific","large","San Francisco, CA","Season_9",0.610939210666584,148
"1269","Houston","relative","Southwest","large","Houston, TX","Season_6",0.610909090909091,137
"1270","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_3",0.610833333333333,122
"1271","Detroit","relative","Midwest","medium","Detroit, MI","Season_7",0.610769230769231,150
"1272","Pittsburgh","downtown","Northeast","medium","Pittsburgh, PA","Season_13",0.610134868259947,36
"1273","Milwaukee","relative","Midwest","medium","Milwaukee, WI","Season_2",0.61,103
"1274","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_5",0.61,120
"1275","Seattle","relative","Pacific","large","Seattle, WA","Season_2",0.61,104
"1276","Wichita","downtown","Midwest","medium","Wichita, KS","Season_1",0.61,105
"1277","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_8",0.609930483469962,142
"1278","Seattle","relative","Pacific","large","Seattle, WA","Season_3",0.608076923076923,123
"1279","Vancouver","city","Canada","medium","Vancouver, BC","Season_3",0.606875,124
"1280","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_12",0.606813687031708,39
"1281","Jacksonville","relative","Southeast","large","Jacksonville, FL","Season_6",0.606666666666667,138
"1282","Houston","downtown","Southwest","large","Houston, TX","Season_11",0.606031378606779,36
"1283","Chicago","relative","Midwest","large","Chicago, IL","Season_8",0.605841109277506,143
"1284","San Diego","relative","Pacific","large","San Diego, CA","Season_4",0.605,110
"1285","Montreal","city","Canada","large","Montreal, QC","Season_6",0.60375,139
"1286","Oakland","downtown","Pacific","medium","Oakland, CA","Season_1",0.60375,106
"1287","Seattle","relative","Pacific","large","Seattle, WA","Season_5",0.60375,121
"1288","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_11",0.603457424621878,37
"1289","Winnipeg","downtown","Canada","large","Winnipeg, MB","Season_1",0.602777777777778,107
"1290","Oklahoma City","downtown","Southwest","medium","Oklahoma City, OK","Season_2",0.601666666666667,105
"1291","Austin","downtown","Southwest","large","Austin, TX","Season_11",0.60150970599842,38
"1292","Raleigh","city","Southeast","medium","Raleigh, NC","Season_1",0.601111111111111,108
"1293","Austin","relative","Southwest","large","Austin, TX","Season_5",0.601,122
"1294","Atlanta","downtown","Southeast","medium","Atlanta, GA","Season_11",0.600954758699231,39
"1295","Washington DC","downtown","Northeast","large","Washington DC","Season_5",0.600909090909091,123
"1296","Houston","downtown","Southwest","large","Houston, TX","Season_12",0.600782502277045,40
"1297","San Antonio","relative","Southwest","large","San Antonio, TX","Season_3",0.6005,125
"1298","Oakland","relative","Pacific","medium","Oakland, CA","Season_8",0.600250079173749,144
"1299","Austin","downtown","Southwest","large","Austin, TX","Season_7",0.6,151
"1300","Boston","downtown","Northeast","medium","Boston, MA","Season_6",0.6,140
"1301","San Diego","relative","Pacific","large","San Diego, CA","Season_2",0.6,106
"1302","Portland","downtown","Pacific","medium","Portland, OR","Season_1",0.599090909090909,109
"1303","Atlanta","city","Southeast","medium","Atlanta, GA","Season_1",0.598636363636364,110
"1304","Tucson","relative","Southwest","medium","Tucson, AZ","Season_4",0.598333333333333,111
"1305","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_8",0.597438175815353,145
"1306","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_6",0.597272727272727,141
"1307","San Jose","relative","Pacific","large","San Jose, CA","Season_9",0.59714840631095,149
"1308","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_2",0.596666666666667,107
"1309","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_6",0.596666666666667,142
"1310","London","downtown","Canada","medium","London, ON","Season_8",0.596414606789906,146
"1311","Fort Worth","relative","Southwest","large","Fort Worth, TX","Season_2",0.596363636363636,108
"1312","Phoenix","relative","Southwest","large","Phoenix, AZ","Season_7",0.596,152
"1313","Chicago","relative","Midwest","large","Chicago, IL","Season_7",0.595833333333333,153
"1314","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_10",0.595712883542702,32
"1315","Los Angeles","downtown","Pacific","large","Los Angeles, CA","Season_3",0.595,126
"1316","Nashville","relative","Southeast","large","Nashville, TN","Season_3",0.595,127
"1317","Omaha","downtown","Midwest","medium","Omaha, NE","Season_1",0.595,111
"1318","Raleigh","relative","Southeast","medium","Raleigh, NC","Season_4",0.594545454545455,112
"1319","San Jose","downtown","Pacific","large","San Jose, CA","Season_8",0.594479357287807,147
"1320","Louisville","relative","Midwest","medium","Louisville, KY","Season_9",0.59380555907703,150
"1321","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_3",0.593461538461538,128
"1322","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_3",0.593461538461538,129
"1323","London","relative","Canada","medium","London, ON","Season_8",0.592840550556081,148
"1324","London","relative","Canada","medium","London, ON","Season_4",0.592727272727273,113
"1325","New Orleans","city","Southeast","medium","New Orleans, LA","Season_1",0.592727272727273,112
"1326","Orlando","relative","Southeast","medium","Orlando, FL","Season_6",0.592727272727273,143
"1327","Philadelphia","relative","Northeast","large","Philadelphia, PA","Season_6",0.592727272727273,144
"1328","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_9",0.592617685208185,151
"1329","San Antonio","downtown","Southwest","large","San Antonio, TX","Season_8",0.592323129903453,149
"1330","Vancouver","city","Canada","medium","Vancouver, BC","Season_4",0.592,114
"1331","Montreal","city","Canada","large","Montreal, QC","Season_4",0.591,115
"1332","Edmonton","relative","Canada","large","Edmonton, AB","Season_9",0.590995837577031,152
"1333","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_3",0.590769230769231,130
"1334","St Louis","relative","Midwest","medium","St. Louis, MO","Season_4",0.59,116
"1335","Phoenix","downtown","Southwest","large","Phoenix, AZ","Season_5",0.589090909090909,124
"1336","Denver","relative","Southwest","large","Denver, CO","Season_4",0.589,117
"1337","Pittsburgh","relative","Northeast","medium","Pittsburgh, PA","Season_4",0.589,118
"1338","Colorado Springs","downtown","Southwest","medium","Colorado Springs, CO","Season_1",0.588888888888889,113
"1339","Denver","downtown","Southwest","large","Denver, CO","Season_10",0.588408778562793,33
"1340","New Orleans","downtown","Southeast","medium","New Orleans, LA","Season_6",0.588181818181818,145
"1341","Atlanta","relative","Southeast","medium","Atlanta, GA","Season_6",0.587777777777778,146
"1342","Philadelphia","downtown","Northeast","large","Philadelphia, PA","Season_7",0.587272727272727,154
"1343","Edmonton","relative","Canada","large","Edmonton, AB","Season_2",0.586666666666667,109
"1344","Montreal","relative","Canada","large","Montreal, QC","Season_6",0.586666666666667,147
"1345","Baltimore","downtown","Northeast","medium","Baltimore, MD","Season_2",0.586363636363636,110
"1346","Tucson","downtown","Southwest","medium","Tucson, AZ","Season_2",0.586,111
"1347","Quebec","relative","Canada","medium","Quebec, QC","Season_1",0.585909090909091,114
"1348","Oklahoma City","relative","Southwest","medium","Oklahoma City, OK","Season_1",0.585833333333333,115
"1349","Austin","relative","Southwest","large","Austin, TX","Season_4",0.585,119
"1350","Detroit","relative","Midwest","medium","Detroit, MI","Season_8",0.584670729703841,150
"1351","Charlotte","relative","Southeast","large","Charlotte, NC","Season_2",0.584545454545455,112
"1352","Vancouver","city","Canada","medium","Vancouver, BC","Season_8",0.584093902189843,151
"1353","Denver","downtown","Southwest","large","Denver, CO","Season_7",0.583333333333333,155
"1354","Montreal","city","Canada","large","Montreal, QC","Season_8",0.582737966762026,152
"1355","Columbus","relative","Midwest","large","Columbus, OH","Season_5",0.582727272727273,125
"1356","Edmonton","relative","Canada","large","Edmonton, AB","Season_3",0.581666666666667,131
"1357","Austin","downtown","Southwest","large","Austin, TX","Season_6",0.58125,148
"1358","Louisville","relative","Midwest","medium","Louisville, KY","Season_4",0.580909090909091,120
"1359","Tulsa","relative","Southwest","medium","Tulsa, OK","Season_2",0.580909090909091,113
"1360","London","relative","Canada","medium","London, ON","Season_9",0.580510183798366,153
"1361","Cincinnati","relative","Midwest","medium","Cincinnati, OH","Season_5",0.58,126
"1362","Tulsa","downtown","Southwest","medium","Tulsa, OK","Season_11",0.579407492409999,40
"1363","Nashville","downtown","Southeast","large","Nashville, TN","Season_5",0.579166666666667,127
"1364","Fort Worth","downtown","Southwest","large","Fort Worth, TX","Season_2",0.579166666666667,114
"1365","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_9",0.578883764945375,154
"1366","Halifax","downtown","Canada","medium","Halifax, NS","Season_4",0.578333333333333,121
"1367","San Diego","downtown","Pacific","large","San Diego, CA","Season_4",0.578333333333333,122
"1368","Halifax","relative","Canada","medium","Halifax, NS","Season_8",0.578175935728684,153
"1369","Halifax","relative","Canada","medium","Halifax, NS","Season_4",0.578,123
"1370","Edmonton","relative","Canada","large","Edmonton, AB","Season_8",0.577276457966775,154
"1371","Vancouver","city","Canada","medium","Vancouver, BC","Season_1",0.577222222222222,116
"1372","Chicago","relative","Midwest","large","Chicago, IL","Season_9",0.577100335862497,155
"1373","Charlotte","downtown","Southeast","large","Charlotte, NC","Season_12",0.575768184833515,41
"1374","Houston","downtown","Southwest","large","Houston, TX","Season_13",0.574670752384907,37
"1375","Cincinnati","downtown","Midwest","medium","Cincinnati, OH","Season_13",0.574607522301304,38
"1376","Sacramento","relative","Pacific","medium","Sacramento, CA","Season_6",0.574545454545455,149
"1377","El Paso","downtown","Southwest","medium","El Paso, TX","Season_2",0.574,115
