"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"4315","San Antonio",0.53,2020-12-07,"downtown","Southwest","large","San Antonio, TX"
"4316","San Diego",0.5,2020-12-07,"downtown","Pacific","large","San Diego, CA"
"4317","Oakland",0.48,2020-12-07,"downtown","Pacific","medium","Oakland, CA"
"4318","Minneapolis",0.28,2020-12-07,"downtown","Midwest","medium","Minneapolis, MN"
"4319","Tulsa",0.51,2020-12-07,"downtown","Southwest","medium","Tulsa, OK"
"4320","Bakersfield",0.94,2020-12-07,"downtown","Pacific","medium","Bakersfield, CA"
"4321","Wichita",0.63,2020-12-07,"downtown","Midwest","medium","Wichita, KS"
"4322","Tampa",0.76,2020-12-07,"downtown","Southeast","medium","Tampa, FL"
"4323","New Orleans",0.41,2020-12-07,"downtown","Southeast","medium","New Orleans, LA"
"4324","Cleveland",0.4,2020-12-07,"downtown","Midwest","medium","Cleveland, OH"
"4325","Dallas",0.41,2020-12-07,"downtown","Southwest","large","Dallas, TX"
"4326","San Jose",0.35,2020-12-07,"downtown","Pacific","large","San Jose, CA"
"4327","Austin",0.53,2020-12-07,"downtown","Southwest","large","Austin, TX"
"4328","Jacksonville",0.57,2020-12-07,"downtown","Southeast","large","Jacksonville, FL"
"4329","Fort Worth",0.93,2020-12-07,"downtown","Southwest","large","Fort Worth, TX"
"4330","Columbus",0.39,2020-12-07,"downtown","Midwest","large","Columbus, OH"
"4331","Indianapolis",0.39,2020-12-07,"downtown","Midwest","large","Indianapolis, IN"
"4332","Charlotte",0.44,2020-12-07,"downtown","Southeast","large","Charlotte, NC"
"4333","San Francisco",0.24,2020-12-07,"downtown","Pacific","large","San Francisco, CA"
"4334","Seattle",0.4,2020-12-07,"downtown","Pacific","large","Seattle, WA"
"4335","Denver",0.54,2020-12-07,"downtown","Southwest","large","Denver, CO"
"4336","Washington DC",0.57,2020-12-07,"downtown","Northeast","large","Washington DC"
"4337","Nashville",0.46,2020-12-07,"downtown","Southeast","large","Nashville, TN"
"4338","Oklahoma City",1.15,2020-12-07,"downtown","Southwest","medium","Oklahoma City, OK"
"4339","El Paso",0.64,2020-12-07,"downtown","Southwest","medium","El Paso, TX"
"4340","Boston",0.37,2020-12-07,"downtown","Northeast","medium","Boston, MA"
"4341","Honolulu",0.84,2020-12-07,"downtown","Pacific","medium","Honolulu, HI"
"4342","Cincinnati",0.55,2020-12-07,"downtown","Midwest","medium","Cincinnati, OH"
"4343","Pittsburgh",0.44,2020-12-07,"downtown","Northeast","medium","Pittsburgh, PA"
"4344","Salt Lake City",0.66,2020-12-07,"downtown","Southwest","medium","Salt Lake City, UT"
"4345","St Louis",0.42,2020-12-07,"downtown","Midwest","medium","St. Louis, MO"
"4346","Orlando",0.71,2020-12-07,"downtown","Southeast","medium","Orlando, FL"
"4347","Toronto",0.35,2020-12-07,"downtown","Canada","large","Toronto, ON"
"4348","Montreal",0.35,2020-12-07,"downtown","Canada","large","Montreal, QC"
"4349","Fresno",0.76,2020-12-07,"downtown","Pacific","medium","Fresno, CA"
"4350","Sacramento",0.49,2020-12-07,"downtown","Pacific","medium","Sacramento, CA"
"4351","Kansas City",0.36,2020-12-07,"downtown","Midwest","medium","Kansas City, MO"
"4352","Atlanta",0.29,2020-12-07,"downtown","Southeast","medium","Atlanta, GA"
"4353","Omaha",0.55,2020-12-07,"downtown","Midwest","medium","Omaha, NE"
"4354","Colorado Springs",0.56,2020-12-07,"downtown","Southwest","medium","Colorado Springs, CO"
"4355","Raleigh",0.46,2020-12-07,"downtown","Southeast","medium","Raleigh, NC"
"4356","Miami",0.71,2020-12-07,"downtown","Southeast","medium","Miami, FL"
"4357","Calgary",0.34,2020-12-14,"downtown","Canada","large","Calgary, AB"
"4358","Ottawa",0.38,2020-12-14,"downtown","Canada","large","Ottawa, ON"
"4359","Edmonton",0.41,2020-12-14,"downtown","Canada","large","Edmonton, AB"
"4360","Mississauga",0.82,2020-12-14,"downtown","Canada","medium","Mississauga, ON"
"4361","Winnipeg",0.47,2020-12-14,"downtown","Canada","large","Winnipeg, MB"
"4362","Vancouver",0.42,2020-12-14,"downtown","Canada","medium","Vancouver, BC"
"4363","Quebec",0.37,2020-12-14,"downtown","Canada","medium","Quebec, QC"
"4364","Halifax",0.55,2020-12-14,"downtown","Canada","medium","Halifax, NS"
"4365","London",0.65,2020-12-14,"downtown","Canada","medium","London, ON"
"4366","Portland",0.26,2020-12-14,"downtown","Pacific","medium","Portland, OR"
"4367","Las Vegas",0.56,2020-12-14,"downtown","Southwest","medium","Las Vegas, NV"
"4368","Detroit",0.26,2020-12-14,"downtown","Midwest","medium","Detroit, MI"
"4369","Memphis",0.58,2020-12-14,"downtown","Southeast","medium","Memphis, TN"
"4370","Louisville",0.46,2020-12-14,"downtown","Midwest","medium","Louisville, KY"
"4371","Baltimore",0.6,2020-12-14,"downtown","Northeast","medium","Baltimore, MD"
"4372","Milwaukee",0.76,2020-12-14,"downtown","Midwest","medium","Milwaukee, WI"
"4373","Albuquerque",0.64,2020-12-14,"downtown","Southwest","medium","Albuquerque, NM"
"4374","Tucson",0.61,2020-12-14,"downtown","Southwest","medium","Tucson, AZ"
"4375","New York",0.25,2020-12-14,"downtown","Northeast","large","New York, NY"
"4376","Los Angeles",0.56,2020-12-14,"downtown","Pacific","large","Los Angeles, CA"
"4377","Chicago",0.35,2020-12-14,"downtown","Midwest","large","Chicago, IL"
"4378","Houston",0.53,2020-12-14,"downtown","Southwest","large","Houston, TX"
"4379","Phoenix",0.71,2020-12-14,"downtown","Southwest","large","Phoenix, AZ"
"4380","Philadelphia",0.41,2020-12-14,"downtown","Northeast","large","Philadelphia, PA"
"4381","San Antonio",0.61,2020-12-14,"downtown","Southwest","large","San Antonio, TX"
"4382","San Diego",0.55,2020-12-14,"downtown","Pacific","large","San Diego, CA"
"4383","Oakland",0.46,2020-12-14,"downtown","Pacific","medium","Oakland, CA"
"4384","Minneapolis",0.33,2020-12-14,"downtown","Midwest","medium","Minneapolis, MN"
"4385","Tulsa",0.44,2020-12-14,"downtown","Southwest","medium","Tulsa, OK"
"4386","Bakersfield",0.91,2020-12-14,"downtown","Pacific","medium","Bakersfield, CA"
"4387","Wichita",0.62,2020-12-14,"downtown","Midwest","medium","Wichita, KS"
"4388","Tampa",0.66,2020-12-14,"downtown","Southeast","medium","Tampa, FL"
"4389","New Orleans",0.41,2020-12-14,"downtown","Southeast","medium","New Orleans, LA"
"4390","Cleveland",0.52,2020-12-14,"downtown","Midwest","medium","Cleveland, OH"
"4391","Dallas",0.42,2020-12-14,"downtown","Southwest","large","Dallas, TX"
"4392","San Jose",0.26,2020-12-14,"downtown","Pacific","large","San Jose, CA"
"4393","Austin",0.57,2020-12-14,"downtown","Southwest","large","Austin, TX"
"4394","Jacksonville",0.52,2020-12-14,"downtown","Southeast","large","Jacksonville, FL"
"4395","Fort Worth",0.57,2020-12-14,"downtown","Southwest","large","Fort Worth, TX"
"4396","Columbus",0.38,2020-12-14,"downtown","Midwest","large","Columbus, OH"
"4397","Indianapolis",0.39,2020-12-14,"downtown","Midwest","large","Indianapolis, IN"
"4398","Charlotte",0.53,2020-12-14,"downtown","Southeast","large","Charlotte, NC"
"4399","San Francisco",0.23,2020-12-14,"downtown","Pacific","large","San Francisco, CA"
"4400","Seattle",0.43,2020-12-14,"downtown","Pacific","large","Seattle, WA"
"4401","Denver",0.51,2020-12-14,"downtown","Southwest","large","Denver, CO"
"4402","Washington DC",0.47,2020-12-14,"downtown","Northeast","large","Washington DC"
"4403","Nashville",0.44,2020-12-14,"downtown","Southeast","large","Nashville, TN"
"4404","Oklahoma City",1.9,2020-12-14,"downtown","Southwest","medium","Oklahoma City, OK"
"4405","El Paso",0.69,2020-12-14,"downtown","Southwest","medium","El Paso, TX"
"4406","Boston",0.29,2020-12-14,"downtown","Northeast","medium","Boston, MA"
"4407","Honolulu",0.77,2020-12-14,"downtown","Pacific","medium","Honolulu, HI"
"4408","Cincinnati",0.4,2020-12-14,"downtown","Midwest","medium","Cincinnati, OH"
"4409","Pittsburgh",0.41,2020-12-14,"downtown","Northeast","medium","Pittsburgh, PA"
"4410","Salt Lake City",0.72,2020-12-14,"downtown","Southwest","medium","Salt Lake City, UT"
"4411","St Louis",0.4,2020-12-14,"downtown","Midwest","medium","St. Louis, MO"
"4412","Orlando",0.8,2020-12-14,"downtown","Southeast","medium","Orlando, FL"
"4413","Toronto",0.35,2020-12-14,"downtown","Canada","large","Toronto, ON"
"4414","Montreal",0.35,2020-12-14,"downtown","Canada","large","Montreal, QC"
"4415","Fresno",0.73,2020-12-14,"downtown","Pacific","medium","Fresno, CA"
"4416","Sacramento",0.9,2020-12-14,"downtown","Pacific","medium","Sacramento, CA"
"4417","Kansas City",0.47,2020-12-14,"downtown","Midwest","medium","Kansas City, MO"
"4418","Atlanta",0.35,2020-12-14,"downtown","Southeast","medium","Atlanta, GA"
"4419","Omaha",0.55,2020-12-14,"downtown","Midwest","medium","Omaha, NE"
"4420","Colorado Springs",0.6,2020-12-14,"downtown","Southwest","medium","Colorado Springs, CO"
"4421","Raleigh",0.56,2020-12-14,"downtown","Southeast","medium","Raleigh, NC"
"4422","Miami",0.76,2020-12-14,"downtown","Southeast","medium","Miami, FL"
"4423","Calgary",0.26,2020-12-21,"downtown","Canada","large","Calgary, AB"
"4424","Ottawa",0.33,2020-12-21,"downtown","Canada","large","Ottawa, ON"
"4425","Edmonton",0.37,2020-12-21,"downtown","Canada","large","Edmonton, AB"
"4426","Mississauga",0.65,2020-12-21,"downtown","Canada","medium","Mississauga, ON"
"4427","Winnipeg",0.36,2020-12-21,"downtown","Canada","large","Winnipeg, MB"
"4428","Vancouver",0.46,2020-12-21,"downtown","Canada","medium","Vancouver, BC"
"4429","Quebec",0.34,2020-12-21,"downtown","Canada","medium","Quebec, QC"
"4430","Halifax",0.5,2020-12-21,"downtown","Canada","medium","Halifax, NS"
"4431","London",0.43,2020-12-21,"downtown","Canada","medium","London, ON"
"4432","Portland",0.27,2020-12-21,"downtown","Pacific","medium","Portland, OR"
"4433","Las Vegas",0.7,2020-12-21,"downtown","Southwest","medium","Las Vegas, NV"
"4434","Detroit",0.29,2020-12-21,"downtown","Midwest","medium","Detroit, MI"
"4435","Memphis",0.52,2020-12-21,"downtown","Southeast","medium","Memphis, TN"
"4436","Louisville",0.44,2020-12-21,"downtown","Midwest","medium","Louisville, KY"
"4437","Baltimore",0.58,2020-12-21,"downtown","Northeast","medium","Baltimore, MD"
"4438","Milwaukee",0.56,2020-12-21,"downtown","Midwest","medium","Milwaukee, WI"
"4439","Albuquerque",0.58,2020-12-21,"downtown","Southwest","medium","Albuquerque, NM"
"4440","Tucson",0.45,2020-12-21,"downtown","Southwest","medium","Tucson, AZ"
"4441","New York",0.28,2020-12-21,"downtown","Northeast","large","New York, NY"
"4442","Los Angeles",0.51,2020-12-21,"downtown","Pacific","large","Los Angeles, CA"
"4443","Chicago",0.25,2020-12-21,"downtown","Midwest","large","Chicago, IL"
"4444","Houston",0.4,2020-12-21,"downtown","Southwest","large","Houston, TX"
"4445","Phoenix",0.56,2020-12-21,"downtown","Southwest","large","Phoenix, AZ"
"4446","Philadelphia",0.31,2020-12-21,"downtown","Northeast","large","Philadelphia, PA"
"4447","San Antonio",0.68,2020-12-21,"downtown","Southwest","large","San Antonio, TX"
"4448","San Diego",0.56,2020-12-21,"downtown","Pacific","large","San Diego, CA"
"4449","Oakland",0.42,2020-12-21,"downtown","Pacific","medium","Oakland, CA"
"4450","Minneapolis",0.34,2020-12-21,"downtown","Midwest","medium","Minneapolis, MN"
"4451","Tulsa",0.42,2020-12-21,"downtown","Southwest","medium","Tulsa, OK"
"4452","Bakersfield",0.8,2020-12-21,"downtown","Pacific","medium","Bakersfield, CA"
"4453","Wichita",0.55,2020-12-21,"downtown","Midwest","medium","Wichita, KS"
"4454","Tampa",0.65,2020-12-21,"downtown","Southeast","medium","Tampa, FL"
"4455","New Orleans",0.44,2020-12-21,"downtown","Southeast","medium","New Orleans, LA"
"4456","Cleveland",0.29,2020-12-21,"downtown","Midwest","medium","Cleveland, OH"
"4457","Dallas",0.43,2020-12-21,"downtown","Southwest","large","Dallas, TX"
"4458","San Jose",0.25,2020-12-21,"downtown","Pacific","large","San Jose, CA"
"4459","Austin",0.47,2020-12-21,"downtown","Southwest","large","Austin, TX"
"4460","Jacksonville",0.57,2020-12-21,"downtown","Southeast","large","Jacksonville, FL"
"4461","Fort Worth",0.46,2020-12-21,"downtown","Southwest","large","Fort Worth, TX"
"4462","Columbus",0.97,2020-12-21,"downtown","Midwest","large","Columbus, OH"
"4463","Indianapolis",0.34,2020-12-21,"downtown","Midwest","large","Indianapolis, IN"
"4464","Charlotte",0.48,2020-12-21,"downtown","Southeast","large","Charlotte, NC"
"4465","San Francisco",0.2,2020-12-21,"downtown","Pacific","large","San Francisco, CA"
"4466","Seattle",0.49,2020-12-21,"downtown","Pacific","large","Seattle, WA"
"4467","Denver",0.54,2020-12-21,"downtown","Southwest","large","Denver, CO"
"4468","Washington DC",0.5,2020-12-21,"downtown","Northeast","large","Washington DC"
"4469","Nashville",0.32,2020-12-21,"downtown","Southeast","large","Nashville, TN"
"4470","Oklahoma City",1.62,2020-12-21,"downtown","Southwest","medium","Oklahoma City, OK"
"4471","El Paso",0.66,2020-12-21,"downtown","Southwest","medium","El Paso, TX"
"4472","Boston",0.3,2020-12-21,"downtown","Northeast","medium","Boston, MA"
"4473","Honolulu",0.69,2020-12-21,"downtown","Pacific","medium","Honolulu, HI"
"4474","Cincinnati",0.47,2020-12-21,"downtown","Midwest","medium","Cincinnati, OH"
"4475","Pittsburgh",0.5,2020-12-21,"downtown","Northeast","medium","Pittsburgh, PA"
"4476","Salt Lake City",0.79,2020-12-21,"downtown","Southwest","medium","Salt Lake City, UT"
"4477","St Louis",0.25,2020-12-21,"downtown","Midwest","medium","St. Louis, MO"
"4478","Orlando",0.65,2020-12-21,"downtown","Southeast","medium","Orlando, FL"
"4479","Toronto",0.32,2020-12-21,"downtown","Canada","large","Toronto, ON"
"4480","Montreal",0.3,2020-12-21,"downtown","Canada","large","Montreal, QC"
"4481","Fresno",0.63,2020-12-21,"downtown","Pacific","medium","Fresno, CA"
"4482","Sacramento",0.51,2020-12-21,"downtown","Pacific","medium","Sacramento, CA"
"4483","Kansas City",0.39,2020-12-21,"downtown","Midwest","medium","Kansas City, MO"
"4484","Atlanta",0.28,2020-12-21,"downtown","Southeast","medium","Atlanta, GA"
"4485","Omaha",0.46,2020-12-21,"downtown","Midwest","medium","Omaha, NE"
"4486","Colorado Springs",0.56,2020-12-21,"downtown","Southwest","medium","Colorado Springs, CO"
"4487","Raleigh",0.37,2020-12-21,"downtown","Southeast","medium","Raleigh, NC"
"4488","Miami",0.71,2020-12-21,"downtown","Southeast","medium","Miami, FL"
"4489","Calgary",0.3,2020-12-28,"downtown","Canada","large","Calgary, AB"
"4490","Ottawa",0.29,2020-12-28,"downtown","Canada","large","Ottawa, ON"
"4491","Edmonton",0.33,2020-12-28,"downtown","Canada","large","Edmonton, AB"
"4492","Mississauga",0.35,2020-12-28,"downtown","Canada","medium","Mississauga, ON"
"4493","Winnipeg",0.42,2020-12-28,"downtown","Canada","large","Winnipeg, MB"
"4494","Vancouver",0.35,2020-12-28,"downtown","Canada","medium","Vancouver, BC"
"4495","Quebec",0.41,2020-12-28,"downtown","Canada","medium","Quebec, QC"
"4496","Halifax",0.51,2020-12-28,"downtown","Canada","medium","Halifax, NS"
"4497","London",0.44,2020-12-28,"downtown","Canada","medium","London, ON"
"4498","Portland",0.31,2020-12-28,"downtown","Pacific","medium","Portland, OR"
"4499","Las Vegas",0.9,2020-12-28,"downtown","Southwest","medium","Las Vegas, NV"
"4500","Detroit",0.24,2020-12-28,"downtown","Midwest","medium","Detroit, MI"
"4501","Memphis",0.6,2020-12-28,"downtown","Southeast","medium","Memphis, TN"
"4502","Louisville",0.6,2020-12-28,"downtown","Midwest","medium","Louisville, KY"
"4503","Baltimore",0.66,2020-12-28,"downtown","Northeast","medium","Baltimore, MD"
"4504","Milwaukee",0.63,2020-12-28,"downtown","Midwest","medium","Milwaukee, WI"
"4505","Albuquerque",0.72,2020-12-28,"downtown","Southwest","medium","Albuquerque, NM"
"4506","Tucson",0.55,2020-12-28,"downtown","Southwest","medium","Tucson, AZ"
"4507","New York",0.25,2020-12-28,"downtown","Northeast","large","New York, NY"
"4508","Los Angeles",0.59,2020-12-28,"downtown","Pacific","large","Los Angeles, CA"
"4509","Chicago",0.28,2020-12-28,"downtown","Midwest","large","Chicago, IL"
"4510","Houston",0.6,2020-12-28,"downtown","Southwest","large","Houston, TX"
"4511","Phoenix",0.73,2020-12-28,"downtown","Southwest","large","Phoenix, AZ"
"4512","Philadelphia",0.33,2020-12-28,"downtown","Northeast","large","Philadelphia, PA"
"4513","San Antonio",0.57,2020-12-28,"downtown","Southwest","large","San Antonio, TX"
"4514","San Diego",0.45,2020-12-28,"downtown","Pacific","large","San Diego, CA"
"4515","Oakland",0.65,2020-12-28,"downtown","Pacific","medium","Oakland, CA"
"4516","Minneapolis",0.27,2020-12-28,"downtown","Midwest","medium","Minneapolis, MN"
"4517","Tulsa",0.65,2020-12-28,"downtown","Southwest","medium","Tulsa, OK"
"4518","Bakersfield",1.1,2020-12-28,"downtown","Pacific","medium","Bakersfield, CA"
"4519","Wichita",0.82,2020-12-28,"downtown","Midwest","medium","Wichita, KS"
"4520","Tampa",0.77,2020-12-28,"downtown","Southeast","medium","Tampa, FL"
"4521","New Orleans",0.47,2020-12-28,"downtown","Southeast","medium","New Orleans, LA"
"4522","Cleveland",0.6,2020-12-28,"downtown","Midwest","medium","Cleveland, OH"
"4523","Dallas",0.67,2020-12-28,"downtown","Southwest","large","Dallas, TX"
"4524","San Jose",0.27,2020-12-28,"downtown","Pacific","large","San Jose, CA"
"4525","Austin",0.69,2020-12-28,"downtown","Southwest","large","Austin, TX"
"4526","Jacksonville",0.63,2020-12-28,"downtown","Southeast","large","Jacksonville, FL"
"4527","Fort Worth",0.56,2020-12-28,"downtown","Southwest","large","Fort Worth, TX"
"4528","Columbus",1.66,2020-12-28,"downtown","Midwest","large","Columbus, OH"
"4529","Indianapolis",0.44,2020-12-28,"downtown","Midwest","large","Indianapolis, IN"
"4530","Charlotte",0.54,2020-12-28,"downtown","Southeast","large","Charlotte, NC"
"4531","San Francisco",0.32,2020-12-28,"downtown","Pacific","large","San Francisco, CA"
"4532","Seattle",0.4,2020-12-28,"downtown","Pacific","large","Seattle, WA"
"4533","Denver",0.71,2020-12-28,"downtown","Southwest","large","Denver, CO"
"4534","Washington DC",0.49,2020-12-28,"downtown","Northeast","large","Washington DC"
"4535","Nashville",0.47,2020-12-28,"downtown","Southeast","large","Nashville, TN"
"4536","Oklahoma City",1.42,2020-12-28,"downtown","Southwest","medium","Oklahoma City, OK"
"4537","El Paso",0.57,2020-12-28,"downtown","Southwest","medium","El Paso, TX"
"4538","Boston",0.33,2020-12-28,"downtown","Northeast","medium","Boston, MA"
"4539","Honolulu",0.84,2020-12-28,"downtown","Pacific","medium","Honolulu, HI"
"4540","Cincinnati",0.45,2020-12-28,"downtown","Midwest","medium","Cincinnati, OH"
"4541","Pittsburgh",0.53,2020-12-28,"downtown","Northeast","medium","Pittsburgh, PA"
"4542","Salt Lake City",0.94,2020-12-28,"downtown","Southwest","medium","Salt Lake City, UT"
"4543","St Louis",0.56,2020-12-28,"downtown","Midwest","medium","St. Louis, MO"
"4544","Orlando",0.74,2020-12-28,"downtown","Southeast","medium","Orlando, FL"
"4545","Toronto",0.28,2020-12-28,"downtown","Canada","large","Toronto, ON"
"4546","Montreal",0.23,2020-12-28,"downtown","Canada","large","Montreal, QC"
"4547","Fresno",0.8,2020-12-28,"downtown","Pacific","medium","Fresno, CA"
"4548","Sacramento",0.44,2020-12-28,"downtown","Pacific","medium","Sacramento, CA"
"4549","Kansas City",0.27,2020-12-28,"downtown","Midwest","medium","Kansas City, MO"
"4550","Atlanta",0.39,2020-12-28,"downtown","Southeast","medium","Atlanta, GA"
"4551","Omaha",0.65,2020-12-28,"downtown","Midwest","medium","Omaha, NE"
"4552","Colorado Springs",0.77,2020-12-28,"downtown","Southwest","medium","Colorado Springs, CO"
"4553","Raleigh",0.43,2020-12-28,"downtown","Southeast","medium","Raleigh, NC"
"4554","Miami",0.8,2020-12-28,"downtown","Southeast","medium","Miami, FL"
"4555","Calgary",0.49,2021-01-04,"downtown","Canada","large","Calgary, AB"
"4556","Ottawa",0.48,2021-01-04,"downtown","Canada","large","Ottawa, ON"
"4557","Edmonton",0.58,2021-01-04,"downtown","Canada","large","Edmonton, AB"
"4558","Mississauga",0.59,2021-01-04,"downtown","Canada","medium","Mississauga, ON"
"4559","Winnipeg",0.57,2021-01-04,"downtown","Canada","large","Winnipeg, MB"
"4560","Vancouver",0.56,2021-01-04,"downtown","Canada","medium","Vancouver, BC"
"4561","Quebec",0.47,2021-01-04,"downtown","Canada","medium","Quebec, QC"
"4562","Halifax",0.84,2021-01-04,"downtown","Canada","medium","Halifax, NS"
"4563","London",0.68,2021-01-04,"downtown","Canada","medium","London, ON"
"4564","Portland",0.31,2021-01-04,"downtown","Pacific","medium","Portland, OR"
"4565","Las Vegas",0.57,2021-01-04,"downtown","Southwest","medium","Las Vegas, NV"
"4566","Detroit",0.3,2021-01-04,"downtown","Midwest","medium","Detroit, MI"
"4567","Memphis",0.55,2021-01-04,"downtown","Southeast","medium","Memphis, TN"
"4568","Louisville",0.64,2021-01-04,"downtown","Midwest","medium","Louisville, KY"
"4569","Baltimore",0.66,2021-01-04,"downtown","Northeast","medium","Baltimore, MD"
"4570","Milwaukee",0.64,2021-01-04,"downtown","Midwest","medium","Milwaukee, WI"
"4571","Albuquerque",0.8,2021-01-04,"downtown","Southwest","medium","Albuquerque, NM"
"4572","Tucson",0.51,2021-01-04,"downtown","Southwest","medium","Tucson, AZ"
"4573","New York",0.28,2021-01-04,"downtown","Northeast","large","New York, NY"
"4574","Los Angeles",0.62,2021-01-04,"downtown","Pacific","large","Los Angeles, CA"
"4575","Chicago",0.34,2021-01-04,"downtown","Midwest","large","Chicago, IL"
"4576","Houston",0.57,2021-01-04,"downtown","Southwest","large","Houston, TX"
"4577","Phoenix",0.58,2021-01-04,"downtown","Southwest","large","Phoenix, AZ"
"4578","Philadelphia",0.36,2021-01-04,"downtown","Northeast","large","Philadelphia, PA"
"4579","San Antonio",0.18,2021-01-04,"downtown","Southwest","large","San Antonio, TX"
"4580","San Diego",0.4,2021-01-04,"downtown","Pacific","large","San Diego, CA"
"4581","Oakland",0.59,2021-01-04,"downtown","Pacific","medium","Oakland, CA"
"4582","Minneapolis",0.45,2021-01-04,"downtown","Midwest","medium","Minneapolis, MN"
"4583","Tulsa",0.5,2021-01-04,"downtown","Southwest","medium","Tulsa, OK"
"4584","Bakersfield",1.15,2021-01-04,"downtown","Pacific","medium","Bakersfield, CA"
"4585","Wichita",0.69,2021-01-04,"downtown","Midwest","medium","Wichita, KS"
"4586","Tampa",0.52,2021-01-04,"downtown","Southeast","medium","Tampa, FL"
"4587","New Orleans",0.22,2021-01-04,"downtown","Southeast","medium","New Orleans, LA"
"4588","Cleveland",0.51,2021-01-04,"downtown","Midwest","medium","Cleveland, OH"
"4589","Dallas",0.49,2021-01-04,"downtown","Southwest","large","Dallas, TX"
"4590","San Jose",0.48,2021-01-04,"downtown","Pacific","large","San Jose, CA"
"4591","Austin",0.48,2021-01-04,"downtown","Southwest","large","Austin, TX"
"4592","Jacksonville",0.36,2021-01-04,"downtown","Southeast","large","Jacksonville, FL"
"4593","Fort Worth",0.49,2021-01-04,"downtown","Southwest","large","Fort Worth, TX"
"4594","Columbus",1.1,2021-01-04,"downtown","Midwest","large","Columbus, OH"
"4595","Indianapolis",0.41,2021-01-04,"downtown","Midwest","large","Indianapolis, IN"
"4596","Charlotte",0.43,2021-01-04,"downtown","Southeast","large","Charlotte, NC"
"4597","San Francisco",0.29,2021-01-04,"downtown","Pacific","large","San Francisco, CA"
"4598","Seattle",0.39,2021-01-04,"downtown","Pacific","large","Seattle, WA"
"4599","Denver",0.49,2021-01-04,"downtown","Southwest","large","Denver, CO"
"4600","Washington DC",0.49,2021-01-04,"downtown","Northeast","large","Washington DC"
"4601","Nashville",0.28,2021-01-04,"downtown","Southeast","large","Nashville, TN"
"4602","Oklahoma City",0.42,2021-01-04,"downtown","Southwest","medium","Oklahoma City, OK"
"4603","El Paso",0.68,2021-01-04,"downtown","Southwest","medium","El Paso, TX"
"4604","Boston",0.41,2021-01-04,"downtown","Northeast","medium","Boston, MA"
"4605","Honolulu",1.08,2021-01-04,"downtown","Pacific","medium","Honolulu, HI"
"4606","Cincinnati",0.45,2021-01-04,"downtown","Midwest","medium","Cincinnati, OH"
"4607","Pittsburgh",0.47,2021-01-04,"downtown","Northeast","medium","Pittsburgh, PA"
"4608","Salt Lake City",0.66,2021-01-04,"downtown","Southwest","medium","Salt Lake City, UT"
"4609","St Louis",0.42,2021-01-04,"downtown","Midwest","medium","St. Louis, MO"
"4610","Orlando",0.64,2021-01-04,"downtown","Southeast","medium","Orlando, FL"
"4611","Toronto",0.47,2021-01-04,"downtown","Canada","large","Toronto, ON"
"4612","Montreal",0.43,2021-01-04,"downtown","Canada","large","Montreal, QC"
"4613","Fresno",0.84,2021-01-04,"downtown","Pacific","medium","Fresno, CA"
"4614","Sacramento",0.39,2021-01-04,"downtown","Pacific","medium","Sacramento, CA"
"4615","Kansas City",0.22,2021-01-04,"downtown","Midwest","medium","Kansas City, MO"
"4616","Atlanta",0.35,2021-01-04,"downtown","Southeast","medium","Atlanta, GA"
"4617","Omaha",0.48,2021-01-04,"downtown","Midwest","medium","Omaha, NE"
"4618","Colorado Springs",0.72,2021-01-04,"downtown","Southwest","medium","Colorado Springs, CO"
"4619","Raleigh",0.33,2021-01-04,"downtown","Southeast","medium","Raleigh, NC"
"4620","Miami",0.71,2021-01-04,"downtown","Southeast","medium","Miami, FL"
"4621","Calgary",0.35,2021-01-11,"downtown","Canada","large","Calgary, AB"
"4622","Ottawa",0.36,2021-01-11,"downtown","Canada","large","Ottawa, ON"
"4623","Edmonton",0.36,2021-01-11,"downtown","Canada","large","Edmonton, AB"
"4624","Mississauga",0.65,2021-01-11,"downtown","Canada","medium","Mississauga, ON"
"4625","Winnipeg",0.44,2021-01-11,"downtown","Canada","large","Winnipeg, MB"
"4626","Vancouver",0.39,2021-01-11,"downtown","Canada","medium","Vancouver, BC"
"4627","Quebec",0.33,2021-01-11,"downtown","Canada","medium","Quebec, QC"
"4628","Halifax",0.6,2021-01-11,"downtown","Canada","medium","Halifax, NS"
"4629","London",0.35,2021-01-11,"downtown","Canada","medium","London, ON"
"4630","Portland",0.34,2021-01-11,"downtown","Pacific","medium","Portland, OR"
"4631","Las Vegas",0.8,2021-01-11,"downtown","Southwest","medium","Las Vegas, NV"
"4632","Detroit",0.27,2021-01-11,"downtown","Midwest","medium","Detroit, MI"
"4633","Memphis",0.58,2021-01-11,"downtown","Southeast","medium","Memphis, TN"
"4634","Louisville",0.5,2021-01-11,"downtown","Midwest","medium","Louisville, KY"
"4635","Baltimore",0.55,2021-01-11,"downtown","Northeast","medium","Baltimore, MD"
"4636","Milwaukee",0.61,2021-01-11,"downtown","Midwest","medium","Milwaukee, WI"
"4637","Albuquerque",0.69,2021-01-11,"downtown","Southwest","medium","Albuquerque, NM"
"4638","Tucson",0.75,2021-01-11,"downtown","Southwest","medium","Tucson, AZ"
"4639","New York",0.32,2021-01-11,"downtown","Northeast","large","New York, NY"
"4640","Los Angeles",0.43,2021-01-11,"downtown","Pacific","large","Los Angeles, CA"
