"","city","normalized_visits_by_total_visits","week","metric","region","metro_size","display_title"
"11215","Ottawa",0.53,2020-08-31,"relative","Canada","large","Ottawa, ON"
"11216","Edmonton",0.66,2020-08-31,"relative","Canada","large","Edmonton, AB"
"11217","Mississauga",0.8,2020-08-31,"relative","Canada","medium","Mississauga, ON"
"11218","Winnipeg",0.54,2020-08-31,"relative","Canada","large","Winnipeg, MB"
"11219","Vancouver",0.67,2020-08-31,"relative","Canada","medium","Vancouver, BC"
"11220","Quebec",0.65,2020-08-31,"relative","Canada","medium","Quebec, QC"
"11221","Halifax",0.47,2020-08-31,"relative","Canada","medium","Halifax, NS"
"11222","London",0.56,2020-08-31,"relative","Canada","medium","London, ON"
"11223","San Francisco",0.45,2020-08-31,"relative","Pacific","large","San Francisco, CA"
"11224","Seattle",0.4,2020-08-31,"relative","Pacific","large","Seattle, WA"
"11225","Denver",0.59,2020-08-31,"relative","Southwest","large","Denver, CO"
"11226","Washington DC",0.93,2020-08-31,"relative","Northeast","large","Washington DC"
"11227","Nashville",0.65,2020-08-31,"relative","Southeast","large","Nashville, TN"
"11228","Oklahoma City",0.54,2020-08-31,"relative","Southwest","medium","Oklahoma City, OK"
"11229","El Paso",0.88,2020-08-31,"relative","Southwest","medium","El Paso, TX"
"11230","Boston",0.6,2020-08-31,"relative","Northeast","medium","Boston, MA"
"11231","Honolulu",1.09,2020-08-31,"relative","Pacific","medium","Honolulu, HI"
"11232","Cincinnati",0.65,2020-08-31,"relative","Midwest","medium","Cincinnati, OH"
"11233","Pittsburgh",0.74,2020-08-31,"relative","Northeast","medium","Pittsburgh, PA"
"11234","Salt Lake City",0.72,2020-08-31,"relative","Southwest","medium","Salt Lake City, UT"
"11235","St Louis",0.57,2020-08-31,"relative","Midwest","medium","St. Louis, MO"
"11236","Orlando",0.34,2020-08-31,"relative","Southeast","medium","Orlando, FL"
"11237","Toronto",0.52,2020-08-31,"relative","Canada","large","Toronto, ON"
"11238","Montreal",0.52,2020-08-31,"relative","Canada","large","Montreal, QC"
"11239","New York",0.39,2020-08-31,"relative","Northeast","large","New York, NY"
"11240","Los Angeles",0.8,2020-08-31,"relative","Pacific","large","Los Angeles, CA"
"11241","Chicago",0.65,2020-08-31,"relative","Midwest","large","Chicago, IL"
"11242","Houston",0.59,2020-08-31,"relative","Southwest","large","Houston, TX"
"11243","Phoenix",0.53,2020-08-31,"relative","Southwest","large","Phoenix, AZ"
"11244","Philadelphia",0.72,2020-08-31,"relative","Northeast","large","Philadelphia, PA"
"11245","San Antonio",0.56,2020-08-31,"relative","Southwest","large","San Antonio, TX"
"11246","San Diego",0.86,2020-08-31,"relative","Pacific","large","San Diego, CA"
"11247","Oakland",0.9,2020-08-31,"relative","Pacific","medium","Oakland, CA"
"11248","Minneapolis",0.65,2020-08-31,"relative","Midwest","medium","Minneapolis, MN"
"11249","Tulsa",0.56,2020-08-31,"relative","Southwest","medium","Tulsa, OK"
"11250","Bakersfield",1,2020-08-31,"relative","Pacific","medium","Bakersfield, CA"
"11251","Wichita",0.86,2020-08-31,"relative","Midwest","medium","Wichita, KS"
"11252","Tampa",0.75,2020-08-31,"relative","Southeast","medium","Tampa, FL"
"11253","New Orleans",0.61,2020-08-31,"relative","Southeast","medium","New Orleans, LA"
"11254","Cleveland",0.42,2020-08-31,"relative","Midwest","medium","Cleveland, OH"
"11255","Fresno",0.79,2020-08-31,"relative","Pacific","medium","Fresno, CA"
"11256","Sacramento",0.64,2020-08-31,"relative","Pacific","medium","Sacramento, CA"
"11257","Kansas City",0.58,2020-08-31,"relative","Midwest","medium","Kansas City, MO"
"11258","Atlanta",0.41,2020-08-31,"relative","Southeast","medium","Atlanta, GA"
"11259","Omaha",0.72,2020-08-31,"relative","Midwest","medium","Omaha, NE"
"11260","Colorado Springs",0.68,2020-08-31,"relative","Southwest","medium","Colorado Springs, CO"
"11261","Raleigh",0.57,2020-08-31,"relative","Southeast","medium","Raleigh, NC"
"11262","Miami",1.57,2020-08-31,"relative","Southeast","medium","Miami, FL"
"11263","Dallas",0.65,2020-08-31,"relative","Southwest","large","Dallas, TX"
"11264","San Jose",0.83,2020-08-31,"relative","Pacific","large","San Jose, CA"
"11265","Austin",0.69,2020-08-31,"relative","Southwest","large","Austin, TX"
"11266","Jacksonville",0.49,2020-08-31,"relative","Southeast","large","Jacksonville, FL"
"11267","Fort Worth",0.72,2020-08-31,"relative","Southwest","large","Fort Worth, TX"
"11268","Columbus",0.26,2020-08-31,"relative","Midwest","large","Columbus, OH"
"11269","Indianapolis",0.72,2020-08-31,"relative","Midwest","large","Indianapolis, IN"
"11270","Charlotte",0.6,2020-08-31,"relative","Southeast","large","Charlotte, NC"
"11271","Portland",0.45,2020-09-07,"relative","Pacific","medium","Portland, OR"
"11272","Las Vegas",0.79,2020-09-07,"relative","Southwest","medium","Las Vegas, NV"
"11273","Detroit",0.65,2020-09-07,"relative","Midwest","medium","Detroit, MI"
"11274","Memphis",0.81,2020-09-07,"relative","Southeast","medium","Memphis, TN"
"11275","Louisville",0.38,2020-09-07,"relative","Midwest","medium","Louisville, KY"
"11276","Baltimore",1.52,2020-09-07,"relative","Northeast","medium","Baltimore, MD"
"11277","Milwaukee",0.71,2020-09-07,"relative","Midwest","medium","Milwaukee, WI"
"11278","Albuquerque",0.78,2020-09-07,"relative","Southwest","medium","Albuquerque, NM"
"11279","Tucson",0.75,2020-09-07,"relative","Southwest","medium","Tucson, AZ"
"11280","Calgary",0.52,2020-09-07,"relative","Canada","large","Calgary, AB"
"11281","Ottawa",0.51,2020-09-07,"relative","Canada","large","Ottawa, ON"
"11282","Edmonton",0.65,2020-09-07,"relative","Canada","large","Edmonton, AB"
"11283","Mississauga",0.87,2020-09-07,"relative","Canada","medium","Mississauga, ON"
"11284","Winnipeg",0.5,2020-09-07,"relative","Canada","large","Winnipeg, MB"
"11285","Vancouver",0.63,2020-09-07,"relative","Canada","medium","Vancouver, BC"
"11286","Quebec",0.58,2020-09-07,"relative","Canada","medium","Quebec, QC"
"11287","Halifax",0.5,2020-09-07,"relative","Canada","medium","Halifax, NS"
"11288","London",0.49,2020-09-07,"relative","Canada","medium","London, ON"
"11289","San Francisco",0.38,2020-09-07,"relative","Pacific","large","San Francisco, CA"
"11290","Seattle",0.42,2020-09-07,"relative","Pacific","large","Seattle, WA"
"11291","Denver",0.52,2020-09-07,"relative","Southwest","large","Denver, CO"
"11292","Washington DC",0.65,2020-09-07,"relative","Northeast","large","Washington DC"
"11293","Nashville",0.6,2020-09-07,"relative","Southeast","large","Nashville, TN"
"11294","Oklahoma City",0.88,2020-09-07,"relative","Southwest","medium","Oklahoma City, OK"
"11295","El Paso",0.86,2020-09-07,"relative","Southwest","medium","El Paso, TX"
"11296","Boston",0.6,2020-09-07,"relative","Northeast","medium","Boston, MA"
"11297","Honolulu",1.14,2020-09-07,"relative","Pacific","medium","Honolulu, HI"
"11298","Cincinnati",0.55,2020-09-07,"relative","Midwest","medium","Cincinnati, OH"
"11299","Pittsburgh",0.69,2020-09-07,"relative","Northeast","medium","Pittsburgh, PA"
"11300","Salt Lake City",0.6,2020-09-07,"relative","Southwest","medium","Salt Lake City, UT"
"11301","St Louis",0.54,2020-09-07,"relative","Midwest","medium","St. Louis, MO"
"11302","Orlando",0.24,2020-09-07,"relative","Southeast","medium","Orlando, FL"
"11303","Toronto",0.49,2020-09-07,"relative","Canada","large","Toronto, ON"
"11304","Montreal",0.48,2020-09-07,"relative","Canada","large","Montreal, QC"
"11305","New York",0.42,2020-09-07,"relative","Northeast","large","New York, NY"
"11306","Los Angeles",0.8,2020-09-07,"relative","Pacific","large","Los Angeles, CA"
"11307","Chicago",0.51,2020-09-07,"relative","Midwest","large","Chicago, IL"
"11308","Houston",0.48,2020-09-07,"relative","Southwest","large","Houston, TX"
"11309","Phoenix",0.54,2020-09-07,"relative","Southwest","large","Phoenix, AZ"
"11310","Philadelphia",0.65,2020-09-07,"relative","Northeast","large","Philadelphia, PA"
"11311","San Antonio",0.46,2020-09-07,"relative","Southwest","large","San Antonio, TX"
"11312","San Diego",0.85,2020-09-07,"relative","Pacific","large","San Diego, CA"
"11313","Oakland",0.85,2020-09-07,"relative","Pacific","medium","Oakland, CA"
"11314","Minneapolis",0.43,2020-09-07,"relative","Midwest","medium","Minneapolis, MN"
"11315","Tulsa",0.6,2020-09-07,"relative","Southwest","medium","Tulsa, OK"
"11316","Bakersfield",0.96,2020-09-07,"relative","Pacific","medium","Bakersfield, CA"
"11317","Wichita",0.82,2020-09-07,"relative","Midwest","medium","Wichita, KS"
"11318","Tampa",0.71,2020-09-07,"relative","Southeast","medium","Tampa, FL"
"11319","New Orleans",0.69,2020-09-07,"relative","Southeast","medium","New Orleans, LA"
"11320","Cleveland",0.39,2020-09-07,"relative","Midwest","medium","Cleveland, OH"
"11321","Fresno",0.81,2020-09-07,"relative","Pacific","medium","Fresno, CA"
"11322","Sacramento",0.53,2020-09-07,"relative","Pacific","medium","Sacramento, CA"
"11323","Kansas City",0.38,2020-09-07,"relative","Midwest","medium","Kansas City, MO"
"11324","Atlanta",0.55,2020-09-07,"relative","Southeast","medium","Atlanta, GA"
"11325","Omaha",0.63,2020-09-07,"relative","Midwest","medium","Omaha, NE"
"11326","Colorado Springs",0.63,2020-09-07,"relative","Southwest","medium","Colorado Springs, CO"
"11327","Raleigh",0.56,2020-09-07,"relative","Southeast","medium","Raleigh, NC"
"11328","Miami",1.07,2020-09-07,"relative","Southeast","medium","Miami, FL"
"11329","Dallas",0.62,2020-09-07,"relative","Southwest","large","Dallas, TX"
"11330","San Jose",0.78,2020-09-07,"relative","Pacific","large","San Jose, CA"
"11331","Austin",0.6,2020-09-07,"relative","Southwest","large","Austin, TX"
"11332","Jacksonville",0.48,2020-09-07,"relative","Southeast","large","Jacksonville, FL"
"11333","Fort Worth",0.75,2020-09-07,"relative","Southwest","large","Fort Worth, TX"
"11334","Columbus",0.32,2020-09-07,"relative","Midwest","large","Columbus, OH"
"11335","Indianapolis",0.52,2020-09-07,"relative","Midwest","large","Indianapolis, IN"
"11336","Charlotte",0.65,2020-09-07,"relative","Southeast","large","Charlotte, NC"
"11337","Portland",0.46,2020-09-14,"relative","Pacific","medium","Portland, OR"
"11338","Las Vegas",0.765,2020-09-14,"relative","Southwest","medium","Las Vegas, NV"
"11339","Detroit",0.64,2020-09-14,"relative","Midwest","medium","Detroit, MI"
"11340","Memphis",0.775,2020-09-14,"relative","Southeast","medium","Memphis, TN"
"11341","Louisville",0.295,2020-09-14,"relative","Midwest","medium","Louisville, KY"
"11342","Baltimore",1.105,2020-09-14,"relative","Northeast","medium","Baltimore, MD"
"11343","Milwaukee",0.705,2020-09-14,"relative","Midwest","medium","Milwaukee, WI"
"11344","Albuquerque",0.795,2020-09-14,"relative","Southwest","medium","Albuquerque, NM"
"11345","Tucson",0.71,2020-09-14,"relative","Southwest","medium","Tucson, AZ"
"11346","Calgary",0.535,2020-09-14,"relative","Canada","large","Calgary, AB"
"11347","Ottawa",0.46,2020-09-14,"relative","Canada","large","Ottawa, ON"
"11348","Edmonton",0.615,2020-09-14,"relative","Canada","large","Edmonton, AB"
"11349","Mississauga",0.86,2020-09-14,"relative","Canada","medium","Mississauga, ON"
"11350","Winnipeg",0.525,2020-09-14,"relative","Canada","large","Winnipeg, MB"
"11351","Vancouver",0.645,2020-09-14,"relative","Canada","medium","Vancouver, BC"
"11352","Quebec",0.525,2020-09-14,"relative","Canada","medium","Quebec, QC"
"11353","Halifax",0.525,2020-09-14,"relative","Canada","medium","Halifax, NS"
"11354","London",0.505,2020-09-14,"relative","Canada","medium","London, ON"
"11355","San Francisco",0.41,2020-09-14,"relative","Pacific","large","San Francisco, CA"
"11356","Seattle",0.435,2020-09-14,"relative","Pacific","large","Seattle, WA"
"11357","Denver",0.525,2020-09-14,"relative","Southwest","large","Denver, CO"
"11358","Washington DC",0.75,2020-09-14,"relative","Northeast","large","Washington DC"
"11359","Nashville",0.625,2020-09-14,"relative","Southeast","large","Nashville, TN"
"11360","Oklahoma City",0.645,2020-09-14,"relative","Southwest","medium","Oklahoma City, OK"
"11361","El Paso",0.89,2020-09-14,"relative","Southwest","medium","El Paso, TX"
"11362","Boston",0.65,2020-09-14,"relative","Northeast","medium","Boston, MA"
"11363","Honolulu",1.11,2020-09-14,"relative","Pacific","medium","Honolulu, HI"
"11364","Cincinnati",0.555,2020-09-14,"relative","Midwest","medium","Cincinnati, OH"
"11365","Pittsburgh",0.67,2020-09-14,"relative","Northeast","medium","Pittsburgh, PA"
"11366","Salt Lake City",0.615,2020-09-14,"relative","Southwest","medium","Salt Lake City, UT"
"11367","St Louis",0.555,2020-09-14,"relative","Midwest","medium","St. Louis, MO"
"11368","Orlando",0.205,2020-09-14,"relative","Southeast","medium","Orlando, FL"
"11369","Toronto",0.475,2020-09-14,"relative","Canada","large","Toronto, ON"
"11370","Montreal",0.47,2020-09-14,"relative","Canada","large","Montreal, QC"
"11371","New York",0.46,2020-09-14,"relative","Northeast","large","New York, NY"
"11372","Los Angeles",0.805,2020-09-14,"relative","Pacific","large","Los Angeles, CA"
"11373","Chicago",0.525,2020-09-14,"relative","Midwest","large","Chicago, IL"
"11374","Houston",0.475,2020-09-14,"relative","Southwest","large","Houston, TX"
"11375","Phoenix",0.445,2020-09-14,"relative","Southwest","large","Phoenix, AZ"
"11376","Philadelphia",0.67,2020-09-14,"relative","Northeast","large","Philadelphia, PA"
"11377","San Antonio",0.515,2020-09-14,"relative","Southwest","large","San Antonio, TX"
"11378","San Diego",0.82,2020-09-14,"relative","Pacific","large","San Diego, CA"
"11379","Oakland",0.93,2020-09-14,"relative","Pacific","medium","Oakland, CA"
"11380","Minneapolis",0.485,2020-09-14,"relative","Midwest","medium","Minneapolis, MN"
"11381","Tulsa",0.56,2020-09-14,"relative","Southwest","medium","Tulsa, OK"
"11382","Bakersfield",0.985,2020-09-14,"relative","Pacific","medium","Bakersfield, CA"
"11383","Wichita",0.78,2020-09-14,"relative","Midwest","medium","Wichita, KS"
"11384","Tampa",0.715,2020-09-14,"relative","Southeast","medium","Tampa, FL"
"11385","New Orleans",0.695,2020-09-14,"relative","Southeast","medium","New Orleans, LA"
"11386","Cleveland",0.335,2020-09-14,"relative","Midwest","medium","Cleveland, OH"
"11387","Fresno",0.795,2020-09-14,"relative","Pacific","medium","Fresno, CA"
"11388","Sacramento",0.525,2020-09-14,"relative","Pacific","medium","Sacramento, CA"
"11389","Kansas City",0.365,2020-09-14,"relative","Midwest","medium","Kansas City, MO"
"11390","Atlanta",0.675,2020-09-14,"relative","Southeast","medium","Atlanta, GA"
"11391","Omaha",0.66,2020-09-14,"relative","Midwest","medium","Omaha, NE"
"11392","Colorado Springs",0.635,2020-09-14,"relative","Southwest","medium","Colorado Springs, CO"
"11393","Raleigh",0.555,2020-09-14,"relative","Southeast","medium","Raleigh, NC"
"11394","Miami",1.04,2020-09-14,"relative","Southeast","medium","Miami, FL"
"11395","Dallas",0.67,2020-09-14,"relative","Southwest","large","Dallas, TX"
"11396","San Jose",0.76,2020-09-14,"relative","Pacific","large","San Jose, CA"
"11397","Austin",0.61,2020-09-14,"relative","Southwest","large","Austin, TX"
"11398","Jacksonville",0.49,2020-09-14,"relative","Southeast","large","Jacksonville, FL"
"11399","Fort Worth",0.745,2020-09-14,"relative","Southwest","large","Fort Worth, TX"
"11400","Columbus",0.285,2020-09-14,"relative","Midwest","large","Columbus, OH"
"11401","Indianapolis",0.495,2020-09-14,"relative","Midwest","large","Indianapolis, IN"
"11402","Charlotte",0.565,2020-09-14,"relative","Southeast","large","Charlotte, NC"
"11403","Portland",0.47,2020-09-21,"relative","Pacific","medium","Portland, OR"
"11404","Las Vegas",0.74,2020-09-21,"relative","Southwest","medium","Las Vegas, NV"
"11405","Detroit",0.63,2020-09-21,"relative","Midwest","medium","Detroit, MI"
"11406","Memphis",0.74,2020-09-21,"relative","Southeast","medium","Memphis, TN"
"11407","Louisville",0.21,2020-09-21,"relative","Midwest","medium","Louisville, KY"
"11408","Baltimore",0.69,2020-09-21,"relative","Northeast","medium","Baltimore, MD"
"11409","Milwaukee",0.7,2020-09-21,"relative","Midwest","medium","Milwaukee, WI"
"11410","Albuquerque",0.81,2020-09-21,"relative","Southwest","medium","Albuquerque, NM"
"11411","Tucson",0.67,2020-09-21,"relative","Southwest","medium","Tucson, AZ"
"11412","Calgary",0.55,2020-09-21,"relative","Canada","large","Calgary, AB"
"11413","Ottawa",0.41,2020-09-21,"relative","Canada","large","Ottawa, ON"
"11414","Edmonton",0.58,2020-09-21,"relative","Canada","large","Edmonton, AB"
"11415","Mississauga",0.85,2020-09-21,"relative","Canada","medium","Mississauga, ON"
"11416","Winnipeg",0.55,2020-09-21,"relative","Canada","large","Winnipeg, MB"
"11417","Vancouver",0.66,2020-09-21,"relative","Canada","medium","Vancouver, BC"
"11418","Quebec",0.47,2020-09-21,"relative","Canada","medium","Quebec, QC"
"11419","Halifax",0.55,2020-09-21,"relative","Canada","medium","Halifax, NS"
"11420","London",0.52,2020-09-21,"relative","Canada","medium","London, ON"
"11421","San Francisco",0.44,2020-09-21,"relative","Pacific","large","San Francisco, CA"
"11422","Seattle",0.45,2020-09-21,"relative","Pacific","large","Seattle, WA"
"11423","Denver",0.53,2020-09-21,"relative","Southwest","large","Denver, CO"
"11424","Washington DC",0.85,2020-09-21,"relative","Northeast","large","Washington DC"
"11425","Nashville",0.65,2020-09-21,"relative","Southeast","large","Nashville, TN"
"11426","Oklahoma City",0.41,2020-09-21,"relative","Southwest","medium","Oklahoma City, OK"
"11427","El Paso",0.92,2020-09-21,"relative","Southwest","medium","El Paso, TX"
"11428","Boston",0.7,2020-09-21,"relative","Northeast","medium","Boston, MA"
"11429","Honolulu",1.08,2020-09-21,"relative","Pacific","medium","Honolulu, HI"
"11430","Cincinnati",0.56,2020-09-21,"relative","Midwest","medium","Cincinnati, OH"
"11431","Pittsburgh",0.65,2020-09-21,"relative","Northeast","medium","Pittsburgh, PA"
"11432","Salt Lake City",0.63,2020-09-21,"relative","Southwest","medium","Salt Lake City, UT"
"11433","St Louis",0.57,2020-09-21,"relative","Midwest","medium","St. Louis, MO"
"11434","Orlando",0.17,2020-09-21,"relative","Southeast","medium","Orlando, FL"
"11435","Toronto",0.46,2020-09-21,"relative","Canada","large","Toronto, ON"
"11436","Montreal",0.46,2020-09-21,"relative","Canada","large","Montreal, QC"
"11437","New York",0.5,2020-09-21,"relative","Northeast","large","New York, NY"
"11438","Los Angeles",0.81,2020-09-21,"relative","Pacific","large","Los Angeles, CA"
"11439","Chicago",0.54,2020-09-21,"relative","Midwest","large","Chicago, IL"
"11440","Houston",0.47,2020-09-21,"relative","Southwest","large","Houston, TX"
"11441","Phoenix",0.35,2020-09-21,"relative","Southwest","large","Phoenix, AZ"
"11442","Philadelphia",0.69,2020-09-21,"relative","Northeast","large","Philadelphia, PA"
"11443","San Antonio",0.57,2020-09-21,"relative","Southwest","large","San Antonio, TX"
"11444","San Diego",0.79,2020-09-21,"relative","Pacific","large","San Diego, CA"
"11445","Oakland",1.01,2020-09-21,"relative","Pacific","medium","Oakland, CA"
"11446","Minneapolis",0.54,2020-09-21,"relative","Midwest","medium","Minneapolis, MN"
"11447","Tulsa",0.52,2020-09-21,"relative","Southwest","medium","Tulsa, OK"
"11448","Bakersfield",1.01,2020-09-21,"relative","Pacific","medium","Bakersfield, CA"
"11449","Wichita",0.74,2020-09-21,"relative","Midwest","medium","Wichita, KS"
"11450","Tampa",0.72,2020-09-21,"relative","Southeast","medium","Tampa, FL"
"11451","New Orleans",0.7,2020-09-21,"relative","Southeast","medium","New Orleans, LA"
"11452","Cleveland",0.28,2020-09-21,"relative","Midwest","medium","Cleveland, OH"
"11453","Fresno",0.78,2020-09-21,"relative","Pacific","medium","Fresno, CA"
"11454","Sacramento",0.52,2020-09-21,"relative","Pacific","medium","Sacramento, CA"
"11455","Kansas City",0.35,2020-09-21,"relative","Midwest","medium","Kansas City, MO"
"11456","Atlanta",0.8,2020-09-21,"relative","Southeast","medium","Atlanta, GA"
"11457","Omaha",0.69,2020-09-21,"relative","Midwest","medium","Omaha, NE"
"11458","Colorado Springs",0.64,2020-09-21,"relative","Southwest","medium","Colorado Springs, CO"
"11459","Raleigh",0.55,2020-09-21,"relative","Southeast","medium","Raleigh, NC"
"11460","Miami",1.01,2020-09-21,"relative","Southeast","medium","Miami, FL"
"11461","Dallas",0.72,2020-09-21,"relative","Southwest","large","Dallas, TX"
"11462","San Jose",0.74,2020-09-21,"relative","Pacific","large","San Jose, CA"
"11463","Austin",0.62,2020-09-21,"relative","Southwest","large","Austin, TX"
"11464","Jacksonville",0.5,2020-09-21,"relative","Southeast","large","Jacksonville, FL"
"11465","Fort Worth",0.74,2020-09-21,"relative","Southwest","large","Fort Worth, TX"
"11466","Columbus",0.25,2020-09-21,"relative","Midwest","large","Columbus, OH"
"11467","Indianapolis",0.47,2020-09-21,"relative","Midwest","large","Indianapolis, IN"
"11468","Charlotte",0.48,2020-09-21,"relative","Southeast","large","Charlotte, NC"
"11469","Portland",0.45,2020-09-28,"relative","Pacific","medium","Portland, OR"
"11470","Las Vegas",0.82,2020-09-28,"relative","Southwest","medium","Las Vegas, NV"
"11471","Detroit",0.51,2020-09-28,"relative","Midwest","medium","Detroit, MI"
"11472","Memphis",0.71,2020-09-28,"relative","Southeast","medium","Memphis, TN"
"11473","Louisville",0.26,2020-09-28,"relative","Midwest","medium","Louisville, KY"
"11474","Baltimore",0.7,2020-09-28,"relative","Northeast","medium","Baltimore, MD"
"11475","Milwaukee",0.62,2020-09-28,"relative","Midwest","medium","Milwaukee, WI"
"11476","Albuquerque",0.76,2020-09-28,"relative","Southwest","medium","Albuquerque, NM"
"11477","Tucson",0.71,2020-09-28,"relative","Southwest","medium","Tucson, AZ"
"11478","Calgary",0.55,2020-09-28,"relative","Canada","large","Calgary, AB"
"11479","Ottawa",0.39,2020-09-28,"relative","Canada","large","Ottawa, ON"
"11480","Edmonton",0.55,2020-09-28,"relative","Canada","large","Edmonton, AB"
"11481","Mississauga",0.85,2020-09-28,"relative","Canada","medium","Mississauga, ON"
"11482","Winnipeg",0.55,2020-09-28,"relative","Canada","large","Winnipeg, MB"
"11483","Vancouver",0.65,2020-09-28,"relative","Canada","medium","Vancouver, BC"
"11484","Quebec",0.4,2020-09-28,"relative","Canada","medium","Quebec, QC"
"11485","Halifax",0.47,2020-09-28,"relative","Canada","medium","Halifax, NS"
"11486","London",0.49,2020-09-28,"relative","Canada","medium","London, ON"
"11487","San Francisco",0.52,2020-09-28,"relative","Pacific","large","San Francisco, CA"
"11488","Seattle",0.44,2020-09-28,"relative","Pacific","large","Seattle, WA"
"11489","Denver",0.58,2020-09-28,"relative","Southwest","large","Denver, CO"
"11490","Washington DC",0.78,2020-09-28,"relative","Northeast","large","Washington DC"
"11491","Nashville",0.67,2020-09-28,"relative","Southeast","large","Nashville, TN"
"11492","Oklahoma City",0.62,2020-09-28,"relative","Southwest","medium","Oklahoma City, OK"
"11493","El Paso",0.9,2020-09-28,"relative","Southwest","medium","El Paso, TX"
"11494","Boston",0.61,2020-09-28,"relative","Northeast","medium","Boston, MA"
"11495","Honolulu",1.11,2020-09-28,"relative","Pacific","medium","Honolulu, HI"
"11496","Cincinnati",0.6,2020-09-28,"relative","Midwest","medium","Cincinnati, OH"
"11497","Pittsburgh",0.63,2020-09-28,"relative","Northeast","medium","Pittsburgh, PA"
"11498","Salt Lake City",0.81,2020-09-28,"relative","Southwest","medium","Salt Lake City, UT"
"11499","St Louis",0.48,2020-09-28,"relative","Midwest","medium","St. Louis, MO"
"11500","Orlando",0.23,2020-09-28,"relative","Southeast","medium","Orlando, FL"
"11501","Toronto",0.44,2020-09-28,"relative","Canada","large","Toronto, ON"
"11502","Montreal",0.43,2020-09-28,"relative","Canada","large","Montreal, QC"
"11503","New York",0.45,2020-09-28,"relative","Northeast","large","New York, NY"
"11504","Los Angeles",0.8,2020-09-28,"relative","Pacific","large","Los Angeles, CA"
"11505","Chicago",0.5,2020-09-28,"relative","Midwest","large","Chicago, IL"
"11506","Houston",0.52,2020-09-28,"relative","Southwest","large","Houston, TX"
"11507","Phoenix",0.66,2020-09-28,"relative","Southwest","large","Phoenix, AZ"
"11508","Philadelphia",0.61,2020-09-28,"relative","Northeast","large","Philadelphia, PA"
"11509","San Antonio",0.55,2020-09-28,"relative","Southwest","large","San Antonio, TX"
"11510","San Diego",0.72,2020-09-28,"relative","Pacific","large","San Diego, CA"
"11511","Oakland",0.93,2020-09-28,"relative","Pacific","medium","Oakland, CA"
"11512","Minneapolis",0.5,2020-09-28,"relative","Midwest","medium","Minneapolis, MN"
"11513","Tulsa",0.48,2020-09-28,"relative","Southwest","medium","Tulsa, OK"
"11514","Bakersfield",1.03,2020-09-28,"relative","Pacific","medium","Bakersfield, CA"
"11515","Wichita",0.79,2020-09-28,"relative","Midwest","medium","Wichita, KS"
"11516","Tampa",0.82,2020-09-28,"relative","Southeast","medium","Tampa, FL"
"11517","New Orleans",0.6,2020-09-28,"relative","Southeast","medium","New Orleans, LA"
"11518","Cleveland",0.57,2020-09-28,"relative","Midwest","medium","Cleveland, OH"
"11519","Fresno",0.77,2020-09-28,"relative","Pacific","medium","Fresno, CA"
"11520","Sacramento",0.56,2020-09-28,"relative","Pacific","medium","Sacramento, CA"
"11521","Kansas City",0.49,2020-09-28,"relative","Midwest","medium","Kansas City, MO"
"11522","Atlanta",0.57,2020-09-28,"relative","Southeast","medium","Atlanta, GA"
"11523","Omaha",0.63,2020-09-28,"relative","Midwest","medium","Omaha, NE"
"11524","Colorado Springs",0.66,2020-09-28,"relative","Southwest","medium","Colorado Springs, CO"
"11525","Raleigh",0.49,2020-09-28,"relative","Southeast","medium","Raleigh, NC"
"11526","Miami",1.05,2020-09-28,"relative","Southeast","medium","Miami, FL"
"11527","Dallas",0.67,2020-09-28,"relative","Southwest","large","Dallas, TX"
"11528","San Jose",0.73,2020-09-28,"relative","Pacific","large","San Jose, CA"
"11529","Austin",0.66,2020-09-28,"relative","Southwest","large","Austin, TX"
"11530","Jacksonville",0.58,2020-09-28,"relative","Southeast","large","Jacksonville, FL"
"11531","Fort Worth",0.59,2020-09-28,"relative","Southwest","large","Fort Worth, TX"
"11532","Columbus",0.41,2020-09-28,"relative","Midwest","large","Columbus, OH"
"11533","Indianapolis",0.48,2020-09-28,"relative","Midwest","large","Indianapolis, IN"
"11534","Charlotte",0.58,2020-09-28,"relative","Southeast","large","Charlotte, NC"
"11535","Portland",0.44,2020-10-05,"relative","Pacific","medium","Portland, OR"
"11536","Las Vegas",0.84,2020-10-05,"relative","Southwest","medium","Las Vegas, NV"
"11537","Detroit",0.55,2020-10-05,"relative","Midwest","medium","Detroit, MI"
"11538","Memphis",0.71,2020-10-05,"relative","Southeast","medium","Memphis, TN"
"11539","Louisville",0.28,2020-10-05,"relative","Midwest","medium","Louisville, KY"
"11540","Baltimore",0.68,2020-10-05,"relative","Northeast","medium","Baltimore, MD"
"11541","Milwaukee",0.71,2020-10-05,"relative","Midwest","medium","Milwaukee, WI"
"11542","Albuquerque",0.75,2020-10-05,"relative","Southwest","medium","Albuquerque, NM"
"11543","Tucson",0.7,2020-10-05,"relative","Southwest","medium","Tucson, AZ"
"11544","Calgary",0.56,2020-10-05,"relative","Canada","large","Calgary, AB"
"11545","Ottawa",0.37,2020-10-05,"relative","Canada","large","Ottawa, ON"
"11546","Edmonton",0.52,2020-10-05,"relative","Canada","large","Edmonton, AB"
"11547","Mississauga",0.86,2020-10-05,"relative","Canada","medium","Mississauga, ON"
"11548","Winnipeg",0.52,2020-10-05,"relative","Canada","large","Winnipeg, MB"
