"","week","metric","display_title","rolling_avg","city","region"
"7846",2021-02-08,"relative","Seattle, WA",0.569090909090909,"Seattle","Pacific"
"7847",2021-02-08,"downtown","Seattle, WA",0.408181818181818,"Seattle","Pacific"
"7848",2021-02-08,"city","Seattle, WA",0.720909090909091,"Seattle","Pacific"
"7849",2021-02-08,"relative","Atlanta, GA",0.381818181818182,"Atlanta","Southeast"
"7850",2021-02-08,"downtown","Atlanta, GA",0.344545454545455,"Atlanta","Southeast"
"7851",2021-02-08,"city","Atlanta, GA",0.912727272727273,"Atlanta","Southeast"
"7852",2021-02-08,"relative","Charlotte, NC",0.469090909090909,"Charlotte","Southeast"
"7853",2021-02-08,"downtown","Charlotte, NC",0.438181818181818,"Charlotte","Southeast"
"7854",2021-02-08,"city","Charlotte, NC",0.931818181818182,"Charlotte","Southeast"
"7855",2021-02-08,"relative","Jacksonville, FL",0.505454545454545,"Jacksonville","Southeast"
"7856",2021-02-08,"downtown","Jacksonville, FL",0.535454545454546,"Jacksonville","Southeast"
"7857",2021-02-08,"city","Jacksonville, FL",1.06090909090909,"Jacksonville","Southeast"
"7858",2021-02-08,"relative","Memphis, TN",0.668181818181818,"Memphis","Southeast"
"7859",2021-02-08,"downtown","Memphis, TN",0.574545454545455,"Memphis","Southeast"
"7860",2021-02-08,"city","Memphis, TN",0.860909090909091,"Memphis","Southeast"
"7861",2021-02-08,"relative","Miami, FL",0.942727272727273,"Miami","Southeast"
"7862",2021-02-08,"downtown","Miami, FL",0.671818181818182,"Miami","Southeast"
"7863",2021-02-08,"city","Miami, FL",0.710909090909091,"Miami","Southeast"
"7864",2021-02-08,"relative","Nashville, TN",0.55,"Nashville","Southeast"
"7865",2021-02-08,"downtown","Nashville, TN",0.447272727272727,"Nashville","Southeast"
"7866",2021-02-08,"city","Nashville, TN",0.815454545454546,"Nashville","Southeast"
"7867",2021-02-08,"relative","New Orleans, LA",0.496363636363636,"New Orleans","Southeast"
"7868",2021-02-08,"downtown","New Orleans, LA",0.359090909090909,"New Orleans","Southeast"
"7869",2021-02-08,"city","New Orleans, LA",0.717272727272727,"New Orleans","Southeast"
"7870",2021-02-08,"relative","Orlando, FL",0.806363636363637,"Orlando","Southeast"
"7871",2021-02-08,"downtown","Orlando, FL",0.682727272727273,"Orlando","Southeast"
"7872",2021-02-08,"city","Orlando, FL",0.848181818181818,"Orlando","Southeast"
"7873",2021-02-08,"relative","Raleigh, NC",0.590909090909091,"Raleigh","Southeast"
"7874",2021-02-08,"downtown","Raleigh, NC",0.417272727272727,"Raleigh","Southeast"
"7875",2021-02-08,"city","Raleigh, NC",0.697272727272727,"Raleigh","Southeast"
"7876",2021-02-08,"relative","Tampa, FL",0.811818181818182,"Tampa","Southeast"
"7877",2021-02-08,"downtown","Tampa, FL",0.769090909090909,"Tampa","Southeast"
"7878",2021-02-08,"city","Tampa, FL",0.94,"Tampa","Southeast"
"7879",2021-02-08,"relative","Albuquerque, NM",0.702727272727273,"Albuquerque","Southwest"
"7880",2021-02-08,"downtown","Albuquerque, NM",0.680909090909091,"Albuquerque","Southwest"
"7881",2021-02-08,"city","Albuquerque, NM",0.971818181818182,"Albuquerque","Southwest"
"7882",2021-02-08,"relative","Austin, TX",0.590909090909091,"Austin","Southwest"
"7883",2021-02-08,"downtown","Austin, TX",0.516363636363636,"Austin","Southwest"
"7884",2021-02-08,"city","Austin, TX",0.866363636363636,"Austin","Southwest"
"7885",2021-02-08,"relative","Colorado Springs, CO",0.628181818181818,"Colorado Springs","Southwest"
"7886",2021-02-08,"downtown","Colorado Springs, CO",0.64,"Colorado Springs","Southwest"
"7887",2021-02-08,"city","Colorado Springs, CO",1.02454545454545,"Colorado Springs","Southwest"
"7888",2021-02-08,"relative","Dallas, TX",0.560909090909091,"Dallas","Southwest"
"7889",2021-02-08,"downtown","Dallas, TX",0.459090909090909,"Dallas","Southwest"
"7890",2021-02-08,"city","Dallas, TX",0.818181818181818,"Dallas","Southwest"
"7891",2021-02-08,"relative","Denver, CO",0.589090909090909,"Denver","Southwest"
"7892",2021-02-08,"downtown","Denver, CO",0.555454545454546,"Denver","Southwest"
"7893",2021-02-08,"city","Denver, CO",0.940909090909091,"Denver","Southwest"
"7894",2021-02-08,"relative","El Paso, TX",0.767272727272727,"El Paso","Southwest"
"7895",2021-02-08,"downtown","El Paso, TX",0.611818181818182,"El Paso","Southwest"
"7896",2021-02-08,"city","El Paso, TX",0.795454545454545,"El Paso","Southwest"
"7897",2021-02-08,"relative","Fort Worth, TX",0.704545454545455,"Fort Worth","Southwest"
"7898",2021-02-08,"downtown","Fort Worth, TX",0.699090909090909,"Fort Worth","Southwest"
"7899",2021-02-08,"city","Fort Worth, TX",0.982727272727273,"Fort Worth","Southwest"
"7900",2021-02-08,"relative","Houston, TX",0.528181818181818,"Houston","Southwest"
"7901",2021-02-08,"downtown","Houston, TX",0.483636363636364,"Houston","Southwest"
"7902",2021-02-08,"city","Houston, TX",0.912727272727273,"Houston","Southwest"
"7903",2021-02-08,"relative","Las Vegas, NV",0.839090909090909,"Las Vegas","Southwest"
"7904",2021-02-08,"downtown","Las Vegas, NV",0.725454545454545,"Las Vegas","Southwest"
"7905",2021-02-08,"city","Las Vegas, NV",0.863636363636364,"Las Vegas","Southwest"
"7906",2021-02-08,"relative","Phoenix, AZ",0.756363636363636,"Phoenix","Southwest"
"7907",2021-02-08,"downtown","Phoenix, AZ",0.716363636363636,"Phoenix","Southwest"
"7908",2021-02-08,"city","Phoenix, AZ",0.947272727272727,"Phoenix","Southwest"
"7909",2021-02-08,"relative","Salt Lake City, UT",0.911818181818182,"Salt Lake City","Southwest"
"7910",2021-02-08,"downtown","Salt Lake City, UT",0.768181818181818,"Salt Lake City","Southwest"
"7911",2021-02-08,"city","Salt Lake City, UT",0.841818181818182,"Salt Lake City","Southwest"
"7912",2021-02-08,"relative","San Antonio, TX",0.520909090909091,"San Antonio","Southwest"
"7913",2021-02-08,"downtown","San Antonio, TX",0.455454545454545,"San Antonio","Southwest"
"7914",2021-02-08,"city","San Antonio, TX",0.861818181818182,"San Antonio","Southwest"
"7915",2021-02-08,"relative","Tucson, AZ",0.607272727272727,"Tucson","Southwest"
"7916",2021-02-08,"downtown","Tucson, AZ",0.549090909090909,"Tucson","Southwest"
"7917",2021-02-08,"city","Tucson, AZ",0.904545454545454,"Tucson","Southwest"
"7918",2021-02-08,"relative","Tulsa, OK",0.565454545454545,"Tulsa","Southwest"
"7919",2021-02-08,"downtown","Tulsa, OK",0.52,"Tulsa","Southwest"
"7920",2021-02-08,"city","Tulsa, OK",0.915454545454546,"Tulsa","Southwest"
"7921",2021-02-15,"relative","Calgary, AB",0.457272727272727,"Calgary","Canada"
"7922",2021-02-15,"downtown","Calgary, AB",0.367272727272727,"Calgary","Canada"
"7923",2021-02-15,"city","Calgary, AB",0.81,"Calgary","Canada"
"7924",2021-02-15,"relative","Edmonton, AB",0.597272727272727,"Edmonton","Canada"
"7925",2021-02-15,"downtown","Edmonton, AB",0.392727272727273,"Edmonton","Canada"
"7926",2021-02-15,"city","Edmonton, AB",0.665454545454545,"Edmonton","Canada"
"7927",2021-02-15,"relative","Halifax, NS",0.579090909090909,"Halifax","Canada"
"7928",2021-02-15,"downtown","Halifax, NS",0.592727272727273,"Halifax","Canada"
"7929",2021-02-15,"city","Halifax, NS",1.04454545454545,"Halifax","Canada"
"7930",2021-02-15,"relative","London, ON",0.583636363636364,"London","Canada"
"7931",2021-02-15,"downtown","London, ON",0.463636363636364,"London","Canada"
"7932",2021-02-15,"city","London, ON",0.797272727272727,"London","Canada"
"7933",2021-02-15,"relative","Mississauga, ON",0.677272727272727,"Mississauga","Canada"
"7934",2021-02-15,"downtown","Mississauga, ON",0.654545454545455,"Mississauga","Canada"
"7935",2021-02-15,"city","Mississauga, ON",0.965454545454545,"Mississauga","Canada"
"7936",2021-02-15,"relative","Montreal, QC",0.490909090909091,"Montreal","Canada"
"7937",2021-02-15,"downtown","Montreal, QC",0.289090909090909,"Montreal","Canada"
"7938",2021-02-15,"city","Montreal, QC",0.588181818181818,"Montreal","Canada"
"7939",2021-02-15,"relative","Ottawa, ON",0.485454545454545,"Ottawa","Canada"
"7940",2021-02-15,"downtown","Ottawa, ON",0.359090909090909,"Ottawa","Canada"
"7941",2021-02-15,"city","Ottawa, ON",0.749090909090909,"Ottawa","Canada"
"7942",2021-02-15,"relative","Quebec, QC",0.580909090909091,"Quebec","Canada"
"7943",2021-02-15,"downtown","Quebec, QC",0.38,"Quebec","Canada"
"7944",2021-02-15,"city","Quebec, QC",0.68,"Quebec","Canada"
"7945",2021-02-15,"relative","Toronto, ON",0.496363636363636,"Toronto","Canada"
"7946",2021-02-15,"downtown","Toronto, ON",0.321818181818182,"Toronto","Canada"
"7947",2021-02-15,"city","Toronto, ON",0.65,"Toronto","Canada"
"7948",2021-02-15,"relative","Vancouver, BC",0.682727272727273,"Vancouver","Canada"
"7949",2021-02-15,"downtown","Vancouver, BC",0.406363636363636,"Vancouver","Canada"
"7950",2021-02-15,"city","Vancouver, BC",0.595454545454545,"Vancouver","Canada"
"7951",2021-02-15,"relative","Winnipeg, MB",0.556363636363636,"Winnipeg","Canada"
"7952",2021-02-15,"downtown","Winnipeg, MB",0.425454545454545,"Winnipeg","Canada"
"7953",2021-02-15,"city","Winnipeg, MB",0.785454545454546,"Winnipeg","Canada"
"7954",2021-02-15,"relative","Chicago, IL",0.353636363636364,"Chicago","Midwest"
"7955",2021-02-15,"downtown","Chicago, IL",0.278181818181818,"Chicago","Midwest"
"7956",2021-02-15,"city","Chicago, IL",0.787272727272727,"Chicago","Midwest"
"7957",2021-02-15,"relative","Cincinnati, OH",0.527272727272727,"Cincinnati","Midwest"
"7958",2021-02-15,"downtown","Cincinnati, OH",0.461818181818182,"Cincinnati","Midwest"
"7959",2021-02-15,"city","Cincinnati, OH",0.874545454545455,"Cincinnati","Midwest"
"7960",2021-02-15,"relative","Cleveland, OH",0.539090909090909,"Cleveland","Midwest"
"7961",2021-02-15,"downtown","Cleveland, OH",0.410909090909091,"Cleveland","Midwest"
"7962",2021-02-15,"city","Cleveland, OH",0.758181818181818,"Cleveland","Midwest"
"7963",2021-02-15,"relative","Columbus, OH",1.20363636363636,"Columbus","Midwest"
"7964",2021-02-15,"downtown","Columbus, OH",1.08818181818182,"Columbus","Midwest"
"7965",2021-02-15,"city","Columbus, OH",0.898181818181818,"Columbus","Midwest"
"7966",2021-02-15,"relative","Detroit, MI",0.320909090909091,"Detroit","Midwest"
"7967",2021-02-15,"downtown","Detroit, MI",0.272727272727273,"Detroit","Midwest"
"7968",2021-02-15,"city","Detroit, MI",0.859090909090909,"Detroit","Midwest"
"7969",2021-02-15,"relative","Indianapolis, IN",0.535454545454546,"Indianapolis","Midwest"
"7970",2021-02-15,"downtown","Indianapolis, IN",0.460909090909091,"Indianapolis","Midwest"
"7971",2021-02-15,"city","Indianapolis, IN",0.858181818181818,"Indianapolis","Midwest"
"7972",2021-02-15,"relative","Kansas City, MO",0.45,"Kansas City","Midwest"
"7973",2021-02-15,"downtown","Kansas City, MO",0.382727272727273,"Kansas City","Midwest"
"7974",2021-02-15,"city","Kansas City, MO",0.850909090909091,"Kansas City","Midwest"
"7975",2021-02-15,"relative","Louisville, KY",0.564545454545455,"Louisville","Midwest"
"7976",2021-02-15,"downtown","Louisville, KY",0.482727272727273,"Louisville","Midwest"
"7977",2021-02-15,"city","Louisville, KY",0.860909090909091,"Louisville","Midwest"
"7978",2021-02-15,"relative","Milwaukee, WI",0.735454545454545,"Milwaukee","Midwest"
"7979",2021-02-15,"downtown","Milwaukee, WI",0.637272727272727,"Milwaukee","Midwest"
"7980",2021-02-15,"city","Milwaukee, WI",0.868181818181818,"Milwaukee","Midwest"
"7981",2021-02-15,"relative","Minneapolis, MN",0.352727272727273,"Minneapolis","Midwest"
"7982",2021-02-15,"downtown","Minneapolis, MN",0.33,"Minneapolis","Midwest"
"7983",2021-02-15,"city","Minneapolis, MN",0.945454545454545,"Minneapolis","Midwest"
"7984",2021-02-15,"relative","Oklahoma City, OK",1.42272727272727,"Oklahoma City","Midwest"
"7985",2021-02-15,"downtown","Oklahoma City, OK",1.30818181818182,"Oklahoma City","Midwest"
"7986",2021-02-15,"city","Oklahoma City, OK",0.917272727272727,"Oklahoma City","Midwest"
"7987",2021-02-15,"relative","Omaha, NE",0.673636363636364,"Omaha","Midwest"
"7988",2021-02-15,"downtown","Omaha, NE",0.638181818181818,"Omaha","Midwest"
"7989",2021-02-15,"city","Omaha, NE",0.945454545454545,"Omaha","Midwest"
"7990",2021-02-15,"relative","St. Louis, MO",0.606363636363636,"St Louis","Midwest"
"7991",2021-02-15,"downtown","St. Louis, MO",0.443636363636364,"St Louis","Midwest"
"7992",2021-02-15,"city","St. Louis, MO",0.724545454545454,"St Louis","Midwest"
"7993",2021-02-15,"relative","Wichita, KS",0.695454545454545,"Wichita","Midwest"
"7994",2021-02-15,"downtown","Wichita, KS",0.665454545454546,"Wichita","Midwest"
"7995",2021-02-15,"city","Wichita, KS",0.962727272727273,"Wichita","Midwest"
"7996",2021-02-15,"relative","Baltimore, MD",0.656363636363636,"Baltimore","Northeast"
"7997",2021-02-15,"downtown","Baltimore, MD",0.603636363636364,"Baltimore","Northeast"
"7998",2021-02-15,"city","Baltimore, MD",0.918181818181818,"Baltimore","Northeast"
"7999",2021-02-15,"relative","Boston, MA",0.464545454545455,"Boston","Northeast"
"8000",2021-02-15,"downtown","Boston, MA",0.326363636363636,"Boston","Northeast"
"8001",2021-02-15,"city","Boston, MA",0.701818181818182,"Boston","Northeast"
"8002",2021-02-15,"relative","New York, NY",0.370909090909091,"New York","Northeast"
"8003",2021-02-15,"downtown","New York, NY",0.29,"New York","Northeast"
"8004",2021-02-15,"city","New York, NY",0.79,"New York","Northeast"
"8005",2021-02-15,"relative","Philadelphia, PA",0.519090909090909,"Philadelphia","Northeast"
"8006",2021-02-15,"downtown","Philadelphia, PA",0.408181818181818,"Philadelphia","Northeast"
"8007",2021-02-15,"city","Philadelphia, PA",0.797272727272727,"Philadelphia","Northeast"
"8008",2021-02-15,"relative","Pittsburgh, PA",0.599090909090909,"Pittsburgh","Northeast"
"8009",2021-02-15,"downtown","Pittsburgh, PA",0.501818181818182,"Pittsburgh","Northeast"
"8010",2021-02-15,"city","Pittsburgh, PA",0.84,"Pittsburgh","Northeast"
"8011",2021-02-15,"relative","Washington DC",0.505454545454545,"Washington DC","Northeast"
"8012",2021-02-15,"downtown","Washington DC",0.524545454545455,"Washington DC","Northeast"
"8013",2021-02-15,"city","Washington DC",1.03818181818182,"Washington DC","Northeast"
"8014",2021-02-15,"relative","Bakersfield, CA",0.852727272727273,"Bakersfield","Pacific"
"8015",2021-02-15,"downtown","Bakersfield, CA",0.997272727272727,"Bakersfield","Pacific"
"8016",2021-02-15,"city","Bakersfield, CA",1.16818181818182,"Bakersfield","Pacific"
"8017",2021-02-15,"relative","Fresno, CA",0.69,"Fresno","Pacific"
"8018",2021-02-15,"downtown","Fresno, CA",0.769090909090909,"Fresno","Pacific"
"8019",2021-02-15,"city","Fresno, CA",1.11909090909091,"Fresno","Pacific"
"8020",2021-02-15,"relative","Honolulu, HI",0.936363636363636,"Honolulu","Pacific"
"8021",2021-02-15,"downtown","Honolulu, HI",0.835454545454545,"Honolulu","Pacific"
"8022",2021-02-15,"city","Honolulu, HI",0.89,"Honolulu","Pacific"
"8023",2021-02-15,"relative","Los Angeles, CA",0.71,"Los Angeles","Pacific"
"8024",2021-02-15,"downtown","Los Angeles, CA",0.536363636363636,"Los Angeles","Pacific"
"8025",2021-02-15,"city","Los Angeles, CA",0.755454545454545,"Los Angeles","Pacific"
"8026",2021-02-15,"relative","Oakland, CA",0.599090909090909,"Oakland","Pacific"
"8027",2021-02-15,"downtown","Oakland, CA",0.484545454545455,"Oakland","Pacific"
"8028",2021-02-15,"city","Oakland, CA",0.815454545454546,"Oakland","Pacific"
"8029",2021-02-15,"relative","Portland, OR",0.386363636363636,"Portland","Pacific"
"8030",2021-02-15,"downtown","Portland, OR",0.312727272727273,"Portland","Pacific"
"8031",2021-02-15,"city","Portland, OR",0.818181818181818,"Portland","Pacific"
"8032",2021-02-15,"relative","Sacramento, CA",0.463636363636364,"Sacramento","Pacific"
"8033",2021-02-15,"downtown","Sacramento, CA",0.490909090909091,"Sacramento","Pacific"
"8034",2021-02-15,"city","Sacramento, CA",1.06,"Sacramento","Pacific"
"8035",2021-02-15,"relative","San Diego, CA",0.600909090909091,"San Diego","Pacific"
"8036",2021-02-15,"downtown","San Diego, CA",0.56,"San Diego","Pacific"
"8037",2021-02-15,"city","San Diego, CA",0.925454545454545,"San Diego","Pacific"
"8038",2021-02-15,"relative","San Francisco, CA",0.364545454545455,"San Francisco","Pacific"
"8039",2021-02-15,"downtown","San Francisco, CA",0.227272727272727,"San Francisco","Pacific"
"8040",2021-02-15,"city","San Francisco, CA",0.622727272727273,"San Francisco","Pacific"
"8041",2021-02-15,"relative","San Jose, CA",0.443636363636364,"San Jose","Pacific"
"8042",2021-02-15,"downtown","San Jose, CA",0.342727272727273,"San Jose","Pacific"
"8043",2021-02-15,"city","San Jose, CA",0.769090909090909,"San Jose","Pacific"
"8044",2021-02-15,"relative","Seattle, WA",0.571818181818182,"Seattle","Pacific"
"8045",2021-02-15,"downtown","Seattle, WA",0.404545454545455,"Seattle","Pacific"
"8046",2021-02-15,"city","Seattle, WA",0.711818181818182,"Seattle","Pacific"
"8047",2021-02-15,"relative","Atlanta, GA",0.375454545454545,"Atlanta","Southeast"
"8048",2021-02-15,"downtown","Atlanta, GA",0.331818181818182,"Atlanta","Southeast"
"8049",2021-02-15,"city","Atlanta, GA",0.892727272727273,"Atlanta","Southeast"
"8050",2021-02-15,"relative","Charlotte, NC",0.450909090909091,"Charlotte","Southeast"
"8051",2021-02-15,"downtown","Charlotte, NC",0.419090909090909,"Charlotte","Southeast"
"8052",2021-02-15,"city","Charlotte, NC",0.928181818181818,"Charlotte","Southeast"
"8053",2021-02-15,"relative","Jacksonville, FL",0.510909090909091,"Jacksonville","Southeast"
"8054",2021-02-15,"downtown","Jacksonville, FL",0.543636363636364,"Jacksonville","Southeast"
"8055",2021-02-15,"city","Jacksonville, FL",1.06818181818182,"Jacksonville","Southeast"
"8056",2021-02-15,"relative","Memphis, TN",0.658181818181818,"Memphis","Southeast"
"8057",2021-02-15,"downtown","Memphis, TN",0.543636363636364,"Memphis","Southeast"
"8058",2021-02-15,"city","Memphis, TN",0.825454545454545,"Memphis","Southeast"
"8059",2021-02-15,"relative","Miami, FL",0.925454545454545,"Miami","Southeast"
"8060",2021-02-15,"downtown","Miami, FL",0.662727272727273,"Miami","Southeast"
"8061",2021-02-15,"city","Miami, FL",0.713636363636364,"Miami","Southeast"
"8062",2021-02-15,"relative","Nashville, TN",0.556363636363636,"Nashville","Southeast"
"8063",2021-02-15,"downtown","Nashville, TN",0.430909090909091,"Nashville","Southeast"
"8064",2021-02-15,"city","Nashville, TN",0.783636363636364,"Nashville","Southeast"
"8065",2021-02-15,"relative","New Orleans, LA",0.502727272727273,"New Orleans","Southeast"
"8066",2021-02-15,"downtown","New Orleans, LA",0.364545454545455,"New Orleans","Southeast"
"8067",2021-02-15,"city","New Orleans, LA",0.718181818181818,"New Orleans","Southeast"
"8068",2021-02-15,"relative","Orlando, FL",0.81,"Orlando","Southeast"
"8069",2021-02-15,"downtown","Orlando, FL",0.689090909090909,"Orlando","Southeast"
"8070",2021-02-15,"city","Orlando, FL",0.851818181818182,"Orlando","Southeast"
"8071",2021-02-15,"relative","Raleigh, NC",0.552727272727273,"Raleigh","Southeast"
"8072",2021-02-15,"downtown","Raleigh, NC",0.378181818181818,"Raleigh","Southeast"
"8073",2021-02-15,"city","Raleigh, NC",0.682727272727273,"Raleigh","Southeast"
"8074",2021-02-15,"relative","Tampa, FL",0.791818181818182,"Tampa","Southeast"
"8075",2021-02-15,"downtown","Tampa, FL",0.750909090909091,"Tampa","Southeast"
"8076",2021-02-15,"city","Tampa, FL",0.941818181818182,"Tampa","Southeast"
"8077",2021-02-15,"relative","Albuquerque, NM",0.684545454545455,"Albuquerque","Southwest"
"8078",2021-02-15,"downtown","Albuquerque, NM",0.670909090909091,"Albuquerque","Southwest"
"8079",2021-02-15,"city","Albuquerque, NM",0.982727272727273,"Albuquerque","Southwest"
"8080",2021-02-15,"relative","Austin, TX",0.570909090909091,"Austin","Southwest"
"8081",2021-02-15,"downtown","Austin, TX",0.485454545454545,"Austin","Southwest"
"8082",2021-02-15,"city","Austin, TX",0.840909090909091,"Austin","Southwest"
"8083",2021-02-15,"relative","Colorado Springs, CO",0.610909090909091,"Colorado Springs","Southwest"
"8084",2021-02-15,"downtown","Colorado Springs, CO",0.625454545454545,"Colorado Springs","Southwest"
"8085",2021-02-15,"city","Colorado Springs, CO",1.02727272727273,"Colorado Springs","Southwest"
"8086",2021-02-15,"relative","Dallas, TX",0.536363636363636,"Dallas","Southwest"
"8087",2021-02-15,"downtown","Dallas, TX",0.433636363636364,"Dallas","Southwest"
"8088",2021-02-15,"city","Dallas, TX",0.809090909090909,"Dallas","Southwest"
"8089",2021-02-15,"relative","Denver, CO",0.570909090909091,"Denver","Southwest"
"8090",2021-02-15,"downtown","Denver, CO",0.536363636363636,"Denver","Southwest"
"8091",2021-02-15,"city","Denver, CO",0.939090909090909,"Denver","Southwest"
"8092",2021-02-15,"relative","El Paso, TX",0.760909090909091,"El Paso","Southwest"
"8093",2021-02-15,"downtown","El Paso, TX",0.626363636363636,"El Paso","Southwest"
"8094",2021-02-15,"city","El Paso, TX",0.821818181818182,"El Paso","Southwest"
"8095",2021-02-15,"relative","Fort Worth, TX",0.660909090909091,"Fort Worth","Southwest"
"8096",2021-02-15,"downtown","Fort Worth, TX",0.657272727272727,"Fort Worth","Southwest"
"8097",2021-02-15,"city","Fort Worth, TX",0.983636363636364,"Fort Worth","Southwest"
"8098",2021-02-15,"relative","Houston, TX",0.498181818181818,"Houston","Southwest"
"8099",2021-02-15,"downtown","Houston, TX",0.452727272727273,"Houston","Southwest"
"8100",2021-02-15,"city","Houston, TX",0.903636363636364,"Houston","Southwest"
"8101",2021-02-15,"relative","Las Vegas, NV",0.840909090909091,"Las Vegas","Southwest"
"8102",2021-02-15,"downtown","Las Vegas, NV",0.736363636363636,"Las Vegas","Southwest"
"8103",2021-02-15,"city","Las Vegas, NV",0.872727272727273,"Las Vegas","Southwest"
"8104",2021-02-15,"relative","Phoenix, AZ",0.74,"Phoenix","Southwest"
"8105",2021-02-15,"downtown","Phoenix, AZ",0.703636363636364,"Phoenix","Southwest"
"8106",2021-02-15,"city","Phoenix, AZ",0.950909090909091,"Phoenix","Southwest"
"8107",2021-02-15,"relative","Salt Lake City, UT",0.910909090909091,"Salt Lake City","Southwest"
"8108",2021-02-15,"downtown","Salt Lake City, UT",0.762727272727273,"Salt Lake City","Southwest"
"8109",2021-02-15,"city","Salt Lake City, UT",0.836363636363636,"Salt Lake City","Southwest"
"8110",2021-02-15,"relative","San Antonio, TX",0.511818181818182,"San Antonio","Southwest"
"8111",2021-02-15,"downtown","San Antonio, TX",0.443636363636364,"San Antonio","Southwest"
"8112",2021-02-15,"city","San Antonio, TX",0.849090909090909,"San Antonio","Southwest"
"8113",2021-02-15,"relative","Tucson, AZ",0.586363636363636,"Tucson","Southwest"
"8114",2021-02-15,"downtown","Tucson, AZ",0.530909090909091,"Tucson","Southwest"
"8115",2021-02-15,"city","Tucson, AZ",0.904545454545454,"Tucson","Southwest"
"8116",2021-02-15,"relative","Tulsa, OK",0.540909090909091,"Tulsa","Southwest"
"8117",2021-02-15,"downtown","Tulsa, OK",0.500909090909091,"Tulsa","Southwest"
"8118",2021-02-15,"city","Tulsa, OK",0.923636363636364,"Tulsa","Southwest"
"8119",2021-02-22,"relative","Calgary, AB",0.461818181818182,"Calgary","Canada"
"8120",2021-02-22,"downtown","Calgary, AB",0.370909090909091,"Calgary","Canada"
"8121",2021-02-22,"city","Calgary, AB",0.808181818181818,"Calgary","Canada"
"8122",2021-02-22,"relative","Edmonton, AB",0.600909090909091,"Edmonton","Canada"
"8123",2021-02-22,"downtown","Edmonton, AB",0.392727272727273,"Edmonton","Canada"
"8124",2021-02-22,"city","Edmonton, AB",0.66,"Edmonton","Canada"
"8125",2021-02-22,"relative","Halifax, NS",0.583636363636364,"Halifax","Canada"
"8126",2021-02-22,"downtown","Halifax, NS",0.603636363636364,"Halifax","Canada"
"8127",2021-02-22,"city","Halifax, NS",1.05727272727273,"Halifax","Canada"
"8128",2021-02-22,"relative","London, ON",0.570909090909091,"London","Canada"
"8129",2021-02-22,"downtown","London, ON",0.433636363636364,"London","Canada"
"8130",2021-02-22,"city","London, ON",0.766363636363636,"London","Canada"
"8131",2021-02-22,"relative","Mississauga, ON",0.67,"Mississauga","Canada"
"8132",2021-02-22,"downtown","Mississauga, ON",0.639090909090909,"Mississauga","Canada"
"8133",2021-02-22,"city","Mississauga, ON",0.954545454545455,"Mississauga","Canada"
"8134",2021-02-22,"relative","Montreal, QC",0.480909090909091,"Montreal","Canada"
"8135",2021-02-22,"downtown","Montreal, QC",0.279090909090909,"Montreal","Canada"
"8136",2021-02-22,"city","Montreal, QC",0.58,"Montreal","Canada"
"8137",2021-02-22,"relative","Ottawa, ON",0.487272727272727,"Ottawa","Canada"
"8138",2021-02-22,"downtown","Ottawa, ON",0.358181818181818,"Ottawa","Canada"
"8139",2021-02-22,"city","Ottawa, ON",0.742727272727273,"Ottawa","Canada"
"8140",2021-02-22,"relative","Quebec, QC",0.582727272727273,"Quebec","Canada"
"8141",2021-02-22,"downtown","Quebec, QC",0.376363636363636,"Quebec","Canada"
"8142",2021-02-22,"city","Quebec, QC",0.667272727272727,"Quebec","Canada"
"8143",2021-02-22,"relative","Toronto, ON",0.495454545454545,"Toronto","Canada"
"8144",2021-02-22,"downtown","Toronto, ON",0.313636363636364,"Toronto","Canada"
"8145",2021-02-22,"city","Toronto, ON",0.635454545454545,"Toronto","Canada"
"8146",2021-02-22,"relative","Vancouver, BC",0.679090909090909,"Vancouver","Canada"
"8147",2021-02-22,"downtown","Vancouver, BC",0.4,"Vancouver","Canada"
"8148",2021-02-22,"city","Vancouver, BC",0.587272727272727,"Vancouver","Canada"
"8149",2021-02-22,"relative","Winnipeg, MB",0.563636363636364,"Winnipeg","Canada"
"8150",2021-02-22,"downtown","Winnipeg, MB",0.433636363636364,"Winnipeg","Canada"
"8151",2021-02-22,"city","Winnipeg, MB",0.79,"Winnipeg","Canada"
"8152",2021-02-22,"relative","Chicago, IL",0.356363636363636,"Chicago","Midwest"
"8153",2021-02-22,"downtown","Chicago, IL",0.273636363636364,"Chicago","Midwest"
"8154",2021-02-22,"city","Chicago, IL",0.769090909090909,"Chicago","Midwest"
"8155",2021-02-22,"relative","Cincinnati, OH",0.519090909090909,"Cincinnati","Midwest"
"8156",2021-02-22,"downtown","Cincinnati, OH",0.453636363636364,"Cincinnati","Midwest"
"8157",2021-02-22,"city","Cincinnati, OH",0.874545454545455,"Cincinnati","Midwest"
"8158",2021-02-22,"relative","Cleveland, OH",0.530909090909091,"Cleveland","Midwest"
"8159",2021-02-22,"downtown","Cleveland, OH",0.397272727272727,"Cleveland","Midwest"
"8160",2021-02-22,"city","Cleveland, OH",0.741818181818182,"Cleveland","Midwest"
"8161",2021-02-22,"relative","Columbus, OH",1.22636363636364,"Columbus","Midwest"
"8162",2021-02-22,"downtown","Columbus, OH",1.10545454545455,"Columbus","Midwest"
"8163",2021-02-22,"city","Columbus, OH",0.893636363636364,"Columbus","Midwest"
"8164",2021-02-22,"relative","Detroit, MI",0.335454545454546,"Detroit","Midwest"
