"","X","week","metric","display_title","rolling_avg","city","region","color"
"3359",5565,2021-04-19,"downtown","Chicago, IL",0.296363636363636,"Chicago","Midwest","#007fa3"
"3360",5596,2021-04-19,"downtown","Cincinnati, OH",0.521818181818182,"Cincinnati","Midwest","#007fa3"
"3361",5578,2021-04-19,"downtown","Cleveland, OH",0.307272727272727,"Cleveland","Midwest","#007fa3"
"3362",5584,2021-04-19,"downtown","Columbus, OH",0.468181818181818,"Columbus","Midwest","#007fa3"
"3363",5556,2021-04-19,"downtown","Detroit, MI",0.369090909090909,"Detroit","Midwest","#007fa3"
"3364",5585,2021-04-19,"downtown","Indianapolis, IN",0.438181818181818,"Indianapolis","Midwest","#007fa3"
"3365",5605,2021-04-19,"downtown","Kansas City, MO",0.484545454545455,"Kansas City","Midwest","#007fa3"
"3366",5558,2021-04-19,"downtown","Louisville, KY",0.440909090909091,"Louisville","Midwest","#007fa3"
"3367",5560,2021-04-19,"downtown","Milwaukee, WI",0.660909090909091,"Milwaukee","Midwest","#007fa3"
"3368",5572,2021-04-19,"downtown","Minneapolis, MN",0.291818181818182,"Minneapolis","Midwest","#007fa3"
"3369",5607,2021-04-19,"downtown","Omaha, NE",0.734545454545455,"Omaha","Midwest","#007fa3"
"3370",5599,2021-04-19,"downtown","St. Louis, MO",0.599090909090909,"St Louis","Midwest","#007fa3"
"3371",5575,2021-04-19,"downtown","Wichita, KS",0.796363636363636,"Wichita","Midwest","#007fa3"
"3372",5559,2021-04-19,"downtown","Baltimore, MD",0.665454545454546,"Baltimore","Northeast","#8dbf2e"
"3373",5594,2021-04-19,"downtown","Boston, MA",0.418181818181818,"Boston","Northeast","#8dbf2e"
"3374",5563,2021-04-19,"downtown","New York, NY",0.336363636363636,"New York","Northeast","#8dbf2e"
"3375",5568,2021-04-19,"downtown","Philadelphia, PA",0.452727272727273,"Philadelphia","Northeast","#8dbf2e"
"3376",5597,2021-04-19,"downtown","Pittsburgh, PA",0.525454545454545,"Pittsburgh","Northeast","#8dbf2e"
"3377",5590,2021-04-19,"downtown","Washington DC",0.622727272727273,"Washington DC","Northeast","#8dbf2e"
"3378",5574,2021-04-19,"downtown","Bakersfield, CA",1.08090909090909,"Bakersfield","Pacific","#6d247a"
"3379",5603,2021-04-19,"downtown","Fresno, CA",0.800909090909091,"Fresno","Pacific","#6d247a"
"3380",5595,2021-04-19,"downtown","Honolulu, HI",0.790909090909091,"Honolulu","Pacific","#6d247a"
"3381",5564,2021-04-19,"downtown","Los Angeles, CA",0.549090909090909,"Los Angeles","Pacific","#6d247a"
"3382",5571,2021-04-19,"downtown","Oakland, CA",0.484545454545455,"Oakland","Pacific","#6d247a"
"3383",5554,2021-04-19,"downtown","Portland, OR",0.384545454545455,"Portland","Pacific","#6d247a"
"3384",5604,2021-04-19,"downtown","Sacramento, CA",0.52,"Sacramento","Pacific","#6d247a"
"3385",5570,2021-04-19,"downtown","San Diego, CA",0.830909090909091,"San Diego","Pacific","#6d247a"
"3386",5587,2021-04-19,"downtown","San Francisco, CA",0.240909090909091,"San Francisco","Pacific","#6d247a"
"3387",5580,2021-04-19,"downtown","San Jose, CA",0.466363636363636,"San Jose","Pacific","#6d247a"
"3388",5588,2021-04-19,"downtown","Seattle, WA",0.392727272727273,"Seattle","Pacific","#6d247a"
"3389",5606,2021-04-19,"downtown","Atlanta, GA",0.356363636363636,"Atlanta","Southeast","#dc4633"
"3390",5586,2021-04-19,"downtown","Charlotte, NC",0.459090909090909,"Charlotte","Southeast","#dc4633"
"3391",5582,2021-04-19,"downtown","Jacksonville, FL",0.556363636363637,"Jacksonville","Southeast","#dc4633"
"3392",5557,2021-04-19,"downtown","Memphis, TN",0.552727272727273,"Memphis","Southeast","#dc4633"
"3393",5610,2021-04-19,"downtown","Miami, FL",0.703636363636364,"Miami","Southeast","#dc4633"
"3394",5591,2021-04-19,"downtown","Nashville, TN",0.579090909090909,"Nashville","Southeast","#dc4633"
"3395",5577,2021-04-19,"downtown","New Orleans, LA",0.504545454545455,"New Orleans","Southeast","#dc4633"
"3396",5609,2021-04-19,"downtown","Raleigh, NC",0.376363636363636,"Raleigh","Southeast","#dc4633"
"3397",5576,2021-04-19,"downtown","Tampa, FL",0.724545454545455,"Tampa","Southeast","#dc4633"
"3398",5561,2021-04-19,"downtown","Albuquerque, NM",0.693636363636364,"Albuquerque","Southwest","#e6ab02"
"3399",5581,2021-04-19,"downtown","Austin, TX",0.549090909090909,"Austin","Southwest","#e6ab02"
"3400",5608,2021-04-19,"downtown","Colorado Springs, CO",0.710909090909091,"Colorado Springs","Southwest","#e6ab02"
"3401",5589,2021-04-19,"downtown","Denver, CO",0.561818181818182,"Denver","Southwest","#e6ab02"
"3402",5593,2021-04-19,"downtown","El Paso, TX",0.716363636363636,"El Paso","Southwest","#e6ab02"
"3403",5583,2021-04-19,"downtown","Fort Worth, TX",0.661818181818182,"Fort Worth","Southwest","#e6ab02"
"3404",5566,2021-04-19,"downtown","Houston, TX",0.514545454545455,"Houston","Southwest","#e6ab02"
"3405",5555,2021-04-19,"downtown","Las Vegas, NV",0.908181818181818,"Las Vegas","Southwest","#e6ab02"
"3406",5567,2021-04-19,"downtown","Phoenix, AZ",0.6,"Phoenix","Southwest","#e6ab02"
"3407",5598,2021-04-19,"downtown","Salt Lake City, UT",0.810909090909091,"Salt Lake City","Southwest","#e6ab02"
"3408",5569,2021-04-19,"downtown","San Antonio, TX",0.593636363636364,"San Antonio","Southwest","#e6ab02"
"3409",5562,2021-04-19,"downtown","Tucson, AZ",0.636363636363636,"Tucson","Southwest","#e6ab02"
"3410",5573,2021-04-19,"downtown","Tulsa, OK",0.564545454545455,"Tulsa","Southwest","#e6ab02"
"3411",5611,2021-04-26,"downtown","Calgary, AB",0.38,"Calgary","Canada","#ab1368"
"3412",5613,2021-04-26,"downtown","Edmonton, AB",0.39,"Edmonton","Canada","#ab1368"
"3413",5618,2021-04-26,"downtown","Halifax, NS",0.439090909090909,"Halifax","Canada","#ab1368"
"3414",5619,2021-04-26,"downtown","London, ON",0.436363636363636,"London","Canada","#ab1368"
"3415",5668,2021-04-26,"downtown","Montreal, QC",0.273636363636364,"Montreal","Canada","#ab1368"
"3416",5612,2021-04-26,"downtown","Ottawa, ON",0.334545454545455,"Ottawa","Canada","#ab1368"
"3417",5617,2021-04-26,"downtown","Quebec, QC",0.303636363636364,"Quebec","Canada","#ab1368"
"3418",5667,2021-04-26,"downtown","Toronto, ON",0.306363636363636,"Toronto","Canada","#ab1368"
"3419",5616,2021-04-26,"downtown","Vancouver, BC",0.347272727272727,"Vancouver","Canada","#ab1368"
"3420",5615,2021-04-26,"downtown","Winnipeg, MB",0.436363636363636,"Winnipeg","Canada","#ab1368"
"3421",5631,2021-04-26,"downtown","Chicago, IL",0.308181818181818,"Chicago","Midwest","#007fa3"
"3422",5662,2021-04-26,"downtown","Cincinnati, OH",0.516363636363636,"Cincinnati","Midwest","#007fa3"
"3423",5644,2021-04-26,"downtown","Cleveland, OH",0.324545454545454,"Cleveland","Midwest","#007fa3"
"3424",5650,2021-04-26,"downtown","Columbus, OH",0.476363636363636,"Columbus","Midwest","#007fa3"
"3425",5622,2021-04-26,"downtown","Detroit, MI",0.371818181818182,"Detroit","Midwest","#007fa3"
"3426",5651,2021-04-26,"downtown","Indianapolis, IN",0.443636363636364,"Indianapolis","Midwest","#007fa3"
"3427",5671,2021-04-26,"downtown","Kansas City, MO",0.507272727272727,"Kansas City","Midwest","#007fa3"
"3428",5624,2021-04-26,"downtown","Louisville, KY",0.437272727272727,"Louisville","Midwest","#007fa3"
"3429",5626,2021-04-26,"downtown","Milwaukee, WI",0.666363636363636,"Milwaukee","Midwest","#007fa3"
"3430",5638,2021-04-26,"downtown","Minneapolis, MN",0.300909090909091,"Minneapolis","Midwest","#007fa3"
"3431",5673,2021-04-26,"downtown","Omaha, NE",0.759090909090909,"Omaha","Midwest","#007fa3"
"3432",5665,2021-04-26,"downtown","St. Louis, MO",0.626363636363636,"St Louis","Midwest","#007fa3"
"3433",5641,2021-04-26,"downtown","Wichita, KS",0.789090909090909,"Wichita","Midwest","#007fa3"
"3434",5625,2021-04-26,"downtown","Baltimore, MD",0.66,"Baltimore","Northeast","#8dbf2e"
"3435",5660,2021-04-26,"downtown","Boston, MA",0.426363636363636,"Boston","Northeast","#8dbf2e"
"3436",5629,2021-04-26,"downtown","New York, NY",0.346363636363636,"New York","Northeast","#8dbf2e"
"3437",5634,2021-04-26,"downtown","Philadelphia, PA",0.441818181818182,"Philadelphia","Northeast","#8dbf2e"
"3438",5663,2021-04-26,"downtown","Pittsburgh, PA",0.524545454545455,"Pittsburgh","Northeast","#8dbf2e"
"3439",5656,2021-04-26,"downtown","Washington DC",0.647272727272727,"Washington DC","Northeast","#8dbf2e"
"3440",5640,2021-04-26,"downtown","Bakersfield, CA",1.07181818181818,"Bakersfield","Pacific","#6d247a"
"3441",5669,2021-04-26,"downtown","Fresno, CA",0.792727272727273,"Fresno","Pacific","#6d247a"
"3442",5661,2021-04-26,"downtown","Honolulu, HI",0.79,"Honolulu","Pacific","#6d247a"
"3443",5630,2021-04-26,"downtown","Los Angeles, CA",0.552727272727273,"Los Angeles","Pacific","#6d247a"
"3444",5637,2021-04-26,"downtown","Oakland, CA",0.486363636363636,"Oakland","Pacific","#6d247a"
"3445",5620,2021-04-26,"downtown","Portland, OR",0.39,"Portland","Pacific","#6d247a"
"3446",5670,2021-04-26,"downtown","Sacramento, CA",0.518181818181818,"Sacramento","Pacific","#6d247a"
"3447",5636,2021-04-26,"downtown","San Diego, CA",0.839090909090909,"San Diego","Pacific","#6d247a"
"3448",5653,2021-04-26,"downtown","San Francisco, CA",0.247272727272727,"San Francisco","Pacific","#6d247a"
"3449",5646,2021-04-26,"downtown","San Jose, CA",0.487272727272727,"San Jose","Pacific","#6d247a"
"3450",5654,2021-04-26,"downtown","Seattle, WA",0.407272727272727,"Seattle","Pacific","#6d247a"
"3451",5672,2021-04-26,"downtown","Atlanta, GA",0.369090909090909,"Atlanta","Southeast","#dc4633"
"3452",5652,2021-04-26,"downtown","Charlotte, NC",0.484545454545455,"Charlotte","Southeast","#dc4633"
"3453",5648,2021-04-26,"downtown","Jacksonville, FL",0.570909090909091,"Jacksonville","Southeast","#dc4633"
"3454",5623,2021-04-26,"downtown","Memphis, TN",0.560909090909091,"Memphis","Southeast","#dc4633"
"3455",5676,2021-04-26,"downtown","Miami, FL",0.701818181818182,"Miami","Southeast","#dc4633"
"3456",5657,2021-04-26,"downtown","Nashville, TN",0.591818181818182,"Nashville","Southeast","#dc4633"
"3457",5643,2021-04-26,"downtown","New Orleans, LA",0.510909090909091,"New Orleans","Southeast","#dc4633"
"3458",5675,2021-04-26,"downtown","Raleigh, NC",0.386363636363636,"Raleigh","Southeast","#dc4633"
"3459",5642,2021-04-26,"downtown","Tampa, FL",0.740909090909091,"Tampa","Southeast","#dc4633"
"3460",5627,2021-04-26,"downtown","Albuquerque, NM",0.7,"Albuquerque","Southwest","#e6ab02"
"3461",5647,2021-04-26,"downtown","Austin, TX",0.566363636363636,"Austin","Southwest","#e6ab02"
"3462",5674,2021-04-26,"downtown","Colorado Springs, CO",0.72,"Colorado Springs","Southwest","#e6ab02"
"3463",5655,2021-04-26,"downtown","Denver, CO",0.570909090909091,"Denver","Southwest","#e6ab02"
"3464",5659,2021-04-26,"downtown","El Paso, TX",0.727272727272727,"El Paso","Southwest","#e6ab02"
"3465",5649,2021-04-26,"downtown","Fort Worth, TX",0.650909090909091,"Fort Worth","Southwest","#e6ab02"
"3466",5632,2021-04-26,"downtown","Houston, TX",0.520909090909091,"Houston","Southwest","#e6ab02"
"3467",5621,2021-04-26,"downtown","Las Vegas, NV",0.914545454545455,"Las Vegas","Southwest","#e6ab02"
"3468",5633,2021-04-26,"downtown","Phoenix, AZ",0.598181818181818,"Phoenix","Southwest","#e6ab02"
"3469",5664,2021-04-26,"downtown","Salt Lake City, UT",0.822727272727273,"Salt Lake City","Southwest","#e6ab02"
"3470",5635,2021-04-26,"downtown","San Antonio, TX",0.602727272727273,"San Antonio","Southwest","#e6ab02"
"3471",5628,2021-04-26,"downtown","Tucson, AZ",0.646363636363636,"Tucson","Southwest","#e6ab02"
"3472",5639,2021-04-26,"downtown","Tulsa, OK",0.57,"Tulsa","Southwest","#e6ab02"
"3473",5677,2021-05-03,"downtown","Calgary, AB",0.381818181818182,"Calgary","Canada","#ab1368"
"3474",5679,2021-05-03,"downtown","Edmonton, AB",0.394545454545455,"Edmonton","Canada","#ab1368"
"3475",5684,2021-05-03,"downtown","Halifax, NS",0.435454545454545,"Halifax","Canada","#ab1368"
"3476",5685,2021-05-03,"downtown","London, ON",0.441818181818182,"London","Canada","#ab1368"
"3477",5734,2021-05-03,"downtown","Montreal, QC",0.275454545454545,"Montreal","Canada","#ab1368"
"3478",5678,2021-05-03,"downtown","Ottawa, ON",0.334545454545455,"Ottawa","Canada","#ab1368"
"3479",5683,2021-05-03,"downtown","Quebec, QC",0.307272727272727,"Quebec","Canada","#ab1368"
"3480",5733,2021-05-03,"downtown","Toronto, ON",0.309090909090909,"Toronto","Canada","#ab1368"
"3481",5682,2021-05-03,"downtown","Vancouver, BC",0.346363636363636,"Vancouver","Canada","#ab1368"
"3482",5681,2021-05-03,"downtown","Winnipeg, MB",0.44,"Winnipeg","Canada","#ab1368"
"3483",5697,2021-05-03,"downtown","Chicago, IL",0.318181818181818,"Chicago","Midwest","#007fa3"
"3484",5728,2021-05-03,"downtown","Cincinnati, OH",0.548181818181818,"Cincinnati","Midwest","#007fa3"
"3485",5710,2021-05-03,"downtown","Cleveland, OH",0.342727272727273,"Cleveland","Midwest","#007fa3"
"3486",5716,2021-05-03,"downtown","Columbus, OH",0.46,"Columbus","Midwest","#007fa3"
"3487",5688,2021-05-03,"downtown","Detroit, MI",0.368181818181818,"Detroit","Midwest","#007fa3"
"3488",5717,2021-05-03,"downtown","Indianapolis, IN",0.451818181818182,"Indianapolis","Midwest","#007fa3"
"3489",5737,2021-05-03,"downtown","Kansas City, MO",0.519090909090909,"Kansas City","Midwest","#007fa3"
"3490",5690,2021-05-03,"downtown","Louisville, KY",0.452727272727273,"Louisville","Midwest","#007fa3"
"3491",5692,2021-05-03,"downtown","Milwaukee, WI",0.671818181818182,"Milwaukee","Midwest","#007fa3"
"3492",5704,2021-05-03,"downtown","Minneapolis, MN",0.306363636363636,"Minneapolis","Midwest","#007fa3"
"3493",5739,2021-05-03,"downtown","Omaha, NE",0.775454545454545,"Omaha","Midwest","#007fa3"
"3494",5731,2021-05-03,"downtown","St. Louis, MO",0.575454545454545,"St Louis","Midwest","#007fa3"
"3495",5707,2021-05-03,"downtown","Wichita, KS",0.784545454545455,"Wichita","Midwest","#007fa3"
"3496",5691,2021-05-03,"downtown","Baltimore, MD",0.653636363636364,"Baltimore","Northeast","#8dbf2e"
"3497",5726,2021-05-03,"downtown","Boston, MA",0.438181818181818,"Boston","Northeast","#8dbf2e"
"3498",5695,2021-05-03,"downtown","New York, NY",0.359090909090909,"New York","Northeast","#8dbf2e"
"3499",5700,2021-05-03,"downtown","Philadelphia, PA",0.435454545454545,"Philadelphia","Northeast","#8dbf2e"
"3500",5729,2021-05-03,"downtown","Pittsburgh, PA",0.519090909090909,"Pittsburgh","Northeast","#8dbf2e"
"3501",5722,2021-05-03,"downtown","Washington DC",0.657272727272727,"Washington DC","Northeast","#8dbf2e"
"3502",5706,2021-05-03,"downtown","Bakersfield, CA",1.08181818181818,"Bakersfield","Pacific","#6d247a"
"3503",5735,2021-05-03,"downtown","Fresno, CA",0.813636363636364,"Fresno","Pacific","#6d247a"
"3504",5727,2021-05-03,"downtown","Honolulu, HI",0.790909090909091,"Honolulu","Pacific","#6d247a"
"3505",5696,2021-05-03,"downtown","Los Angeles, CA",0.561818181818182,"Los Angeles","Pacific","#6d247a"
"3506",5703,2021-05-03,"downtown","Oakland, CA",0.49,"Oakland","Pacific","#6d247a"
"3507",5686,2021-05-03,"downtown","Portland, OR",0.39,"Portland","Pacific","#6d247a"
"3508",5736,2021-05-03,"downtown","Sacramento, CA",0.524545454545455,"Sacramento","Pacific","#6d247a"
"3509",5702,2021-05-03,"downtown","San Diego, CA",0.848181818181818,"San Diego","Pacific","#6d247a"
"3510",5719,2021-05-03,"downtown","San Francisco, CA",0.253636363636364,"San Francisco","Pacific","#6d247a"
"3511",5712,2021-05-03,"downtown","San Jose, CA",0.510909090909091,"San Jose","Pacific","#6d247a"
"3512",5720,2021-05-03,"downtown","Seattle, WA",0.434545454545455,"Seattle","Pacific","#6d247a"
"3513",5738,2021-05-03,"downtown","Atlanta, GA",0.38,"Atlanta","Southeast","#dc4633"
"3514",5718,2021-05-03,"downtown","Charlotte, NC",0.500909090909091,"Charlotte","Southeast","#dc4633"
"3515",5714,2021-05-03,"downtown","Jacksonville, FL",0.589090909090909,"Jacksonville","Southeast","#dc4633"
"3516",5689,2021-05-03,"downtown","Memphis, TN",0.581818181818182,"Memphis","Southeast","#dc4633"
"3517",5742,2021-05-03,"downtown","Miami, FL",0.707272727272727,"Miami","Southeast","#dc4633"
"3518",5723,2021-05-03,"downtown","Nashville, TN",0.590909090909091,"Nashville","Southeast","#dc4633"
"3519",5709,2021-05-03,"downtown","New Orleans, LA",0.527272727272727,"New Orleans","Southeast","#dc4633"
"3520",5741,2021-05-03,"downtown","Raleigh, NC",0.390909090909091,"Raleigh","Southeast","#dc4633"
"3521",5708,2021-05-03,"downtown","Tampa, FL",0.765454545454545,"Tampa","Southeast","#dc4633"
"3522",5693,2021-05-03,"downtown","Albuquerque, NM",0.71,"Albuquerque","Southwest","#e6ab02"
"3523",5713,2021-05-03,"downtown","Austin, TX",0.565454545454545,"Austin","Southwest","#e6ab02"
"3524",5740,2021-05-03,"downtown","Colorado Springs, CO",0.734545454545455,"Colorado Springs","Southwest","#e6ab02"
"3525",5721,2021-05-03,"downtown","Denver, CO",0.579090909090909,"Denver","Southwest","#e6ab02"
"3526",5725,2021-05-03,"downtown","El Paso, TX",0.747272727272727,"El Paso","Southwest","#e6ab02"
"3527",5715,2021-05-03,"downtown","Fort Worth, TX",0.673636363636364,"Fort Worth","Southwest","#e6ab02"
"3528",5698,2021-05-03,"downtown","Houston, TX",0.521818181818182,"Houston","Southwest","#e6ab02"
"3529",5687,2021-05-03,"downtown","Las Vegas, NV",0.925454545454545,"Las Vegas","Southwest","#e6ab02"
"3530",5699,2021-05-03,"downtown","Phoenix, AZ",0.611818181818182,"Phoenix","Southwest","#e6ab02"
"3531",5730,2021-05-03,"downtown","Salt Lake City, UT",0.823636363636364,"Salt Lake City","Southwest","#e6ab02"
"3532",5701,2021-05-03,"downtown","San Antonio, TX",0.625454545454545,"San Antonio","Southwest","#e6ab02"
"3533",5694,2021-05-03,"downtown","Tucson, AZ",0.653636363636364,"Tucson","Southwest","#e6ab02"
"3534",5705,2021-05-03,"downtown","Tulsa, OK",0.574545454545454,"Tulsa","Southwest","#e6ab02"
"3535",5743,2021-05-10,"downtown","Calgary, AB",0.381818181818182,"Calgary","Canada","#ab1368"
"3536",5745,2021-05-10,"downtown","Edmonton, AB",0.399090909090909,"Edmonton","Canada","#ab1368"
"3537",5750,2021-05-10,"downtown","Halifax, NS",0.431818181818182,"Halifax","Canada","#ab1368"
"3538",5751,2021-05-10,"downtown","London, ON",0.444545454545455,"London","Canada","#ab1368"
"3539",5800,2021-05-10,"downtown","Montreal, QC",0.277272727272727,"Montreal","Canada","#ab1368"
"3540",5744,2021-05-10,"downtown","Ottawa, ON",0.333636363636364,"Ottawa","Canada","#ab1368"
"3541",5749,2021-05-10,"downtown","Quebec, QC",0.31,"Quebec","Canada","#ab1368"
"3542",5799,2021-05-10,"downtown","Toronto, ON",0.303636363636364,"Toronto","Canada","#ab1368"
"3543",5748,2021-05-10,"downtown","Vancouver, BC",0.341818181818182,"Vancouver","Canada","#ab1368"
"3544",5747,2021-05-10,"downtown","Winnipeg, MB",0.444545454545455,"Winnipeg","Canada","#ab1368"
"3545",5763,2021-05-10,"downtown","Chicago, IL",0.321818181818182,"Chicago","Midwest","#007fa3"
"3546",5794,2021-05-10,"downtown","Cincinnati, OH",0.547272727272727,"Cincinnati","Midwest","#007fa3"
"3547",5776,2021-05-10,"downtown","Cleveland, OH",0.351818181818182,"Cleveland","Midwest","#007fa3"
"3548",5782,2021-05-10,"downtown","Columbus, OH",0.457272727272727,"Columbus","Midwest","#007fa3"
"3549",5754,2021-05-10,"downtown","Detroit, MI",0.367272727272727,"Detroit","Midwest","#007fa3"
"3550",5783,2021-05-10,"downtown","Indianapolis, IN",0.457272727272727,"Indianapolis","Midwest","#007fa3"
"3551",5803,2021-05-10,"downtown","Kansas City, MO",0.526363636363636,"Kansas City","Midwest","#007fa3"
"3552",5756,2021-05-10,"downtown","Louisville, KY",0.46,"Louisville","Midwest","#007fa3"
"3553",5758,2021-05-10,"downtown","Milwaukee, WI",0.677272727272727,"Milwaukee","Midwest","#007fa3"
"3554",5770,2021-05-10,"downtown","Minneapolis, MN",0.309090909090909,"Minneapolis","Midwest","#007fa3"
"3555",5805,2021-05-10,"downtown","Omaha, NE",0.8,"Omaha","Midwest","#007fa3"
"3556",5797,2021-05-10,"downtown","St. Louis, MO",0.573636363636364,"St Louis","Midwest","#007fa3"
"3557",5773,2021-05-10,"downtown","Wichita, KS",0.791818181818182,"Wichita","Midwest","#007fa3"
"3558",5757,2021-05-10,"downtown","Baltimore, MD",0.643636363636364,"Baltimore","Northeast","#8dbf2e"
"3559",5792,2021-05-10,"downtown","Boston, MA",0.45,"Boston","Northeast","#8dbf2e"
"3560",5761,2021-05-10,"downtown","New York, NY",0.37,"New York","Northeast","#8dbf2e"
"3561",5766,2021-05-10,"downtown","Philadelphia, PA",0.430909090909091,"Philadelphia","Northeast","#8dbf2e"
"3562",5795,2021-05-10,"downtown","Pittsburgh, PA",0.514545454545455,"Pittsburgh","Northeast","#8dbf2e"
"3563",5788,2021-05-10,"downtown","Washington DC",0.660909090909091,"Washington DC","Northeast","#8dbf2e"
"3564",5772,2021-05-10,"downtown","Bakersfield, CA",1.09363636363636,"Bakersfield","Pacific","#6d247a"
"3565",5801,2021-05-10,"downtown","Fresno, CA",0.825454545454545,"Fresno","Pacific","#6d247a"
"3566",5793,2021-05-10,"downtown","Honolulu, HI",0.795454545454545,"Honolulu","Pacific","#6d247a"
"3567",5762,2021-05-10,"downtown","Los Angeles, CA",0.570909090909091,"Los Angeles","Pacific","#6d247a"
"3568",5769,2021-05-10,"downtown","Oakland, CA",0.496363636363636,"Oakland","Pacific","#6d247a"
"3569",5752,2021-05-10,"downtown","Portland, OR",0.391818181818182,"Portland","Pacific","#6d247a"
"3570",5802,2021-05-10,"downtown","Sacramento, CA",0.534545454545455,"Sacramento","Pacific","#6d247a"
"3571",5768,2021-05-10,"downtown","San Diego, CA",0.855454545454545,"San Diego","Pacific","#6d247a"
"3572",5785,2021-05-10,"downtown","San Francisco, CA",0.26,"San Francisco","Pacific","#6d247a"
"3573",5778,2021-05-10,"downtown","San Jose, CA",0.533636363636364,"San Jose","Pacific","#6d247a"
"3574",5786,2021-05-10,"downtown","Seattle, WA",0.444545454545455,"Seattle","Pacific","#6d247a"
"3575",5804,2021-05-10,"downtown","Atlanta, GA",0.364545454545455,"Atlanta","Southeast","#dc4633"
"3576",5784,2021-05-10,"downtown","Charlotte, NC",0.507272727272727,"Charlotte","Southeast","#dc4633"
"3577",5780,2021-05-10,"downtown","Jacksonville, FL",0.596363636363636,"Jacksonville","Southeast","#dc4633"
"3578",5755,2021-05-10,"downtown","Memphis, TN",0.6,"Memphis","Southeast","#dc4633"
"3579",5808,2021-05-10,"downtown","Miami, FL",0.707272727272727,"Miami","Southeast","#dc4633"
"3580",5789,2021-05-10,"downtown","Nashville, TN",0.611818181818182,"Nashville","Southeast","#dc4633"
"3581",5775,2021-05-10,"downtown","New Orleans, LA",0.540909090909091,"New Orleans","Southeast","#dc4633"
"3582",5807,2021-05-10,"downtown","Raleigh, NC",0.392727272727273,"Raleigh","Southeast","#dc4633"
"3583",5774,2021-05-10,"downtown","Tampa, FL",0.784545454545455,"Tampa","Southeast","#dc4633"
"3584",5759,2021-05-10,"downtown","Albuquerque, NM",0.720909090909091,"Albuquerque","Southwest","#e6ab02"
"3585",5779,2021-05-10,"downtown","Austin, TX",0.566363636363636,"Austin","Southwest","#e6ab02"
"3586",5806,2021-05-10,"downtown","Colorado Springs, CO",0.744545454545455,"Colorado Springs","Southwest","#e6ab02"
"3587",5787,2021-05-10,"downtown","Denver, CO",0.59,"Denver","Southwest","#e6ab02"
"3588",5791,2021-05-10,"downtown","El Paso, TX",0.765454545454545,"El Paso","Southwest","#e6ab02"
"3589",5781,2021-05-10,"downtown","Fort Worth, TX",0.679090909090909,"Fort Worth","Southwest","#e6ab02"
"3590",5764,2021-05-10,"downtown","Houston, TX",0.537272727272727,"Houston","Southwest","#e6ab02"
"3591",5753,2021-05-10,"downtown","Las Vegas, NV",0.931818181818182,"Las Vegas","Southwest","#e6ab02"
"3592",5765,2021-05-10,"downtown","Phoenix, AZ",0.624545454545455,"Phoenix","Southwest","#e6ab02"
"3593",5796,2021-05-10,"downtown","Salt Lake City, UT",0.853636363636364,"Salt Lake City","Southwest","#e6ab02"
"3594",5767,2021-05-10,"downtown","San Antonio, TX",0.642727272727273,"San Antonio","Southwest","#e6ab02"
"3595",5760,2021-05-10,"downtown","Tucson, AZ",0.667272727272727,"Tucson","Southwest","#e6ab02"
"3596",5771,2021-05-10,"downtown","Tulsa, OK",0.594545454545455,"Tulsa","Southwest","#e6ab02"
"3597",5809,2021-05-17,"downtown","Calgary, AB",0.379090909090909,"Calgary","Canada","#ab1368"
"3598",5811,2021-05-17,"downtown","Edmonton, AB",0.397272727272727,"Edmonton","Canada","#ab1368"
"3599",5816,2021-05-17,"downtown","Halifax, NS",0.42,"Halifax","Canada","#ab1368"
"3600",5817,2021-05-17,"downtown","London, ON",0.447272727272727,"London","Canada","#ab1368"
"3601",5866,2021-05-17,"downtown","Montreal, QC",0.277272727272727,"Montreal","Canada","#ab1368"
"3602",5810,2021-05-17,"downtown","Ottawa, ON",0.335454545454545,"Ottawa","Canada","#ab1368"
"3603",5815,2021-05-17,"downtown","Quebec, QC",0.316363636363636,"Quebec","Canada","#ab1368"
"3604",5865,2021-05-17,"downtown","Toronto, ON",0.29,"Toronto","Canada","#ab1368"
"3605",5814,2021-05-17,"downtown","Vancouver, BC",0.334545454545455,"Vancouver","Canada","#ab1368"
"3606",5813,2021-05-17,"downtown","Winnipeg, MB",0.443636363636364,"Winnipeg","Canada","#ab1368"
"3607",5829,2021-05-17,"downtown","Chicago, IL",0.330909090909091,"Chicago","Midwest","#007fa3"
"3608",5860,2021-05-17,"downtown","Cincinnati, OH",0.561818181818182,"Cincinnati","Midwest","#007fa3"
"3609",5842,2021-05-17,"downtown","Cleveland, OH",0.348181818181818,"Cleveland","Midwest","#007fa3"
"3610",5848,2021-05-17,"downtown","Columbus, OH",0.449090909090909,"Columbus","Midwest","#007fa3"
"3611",5820,2021-05-17,"downtown","Detroit, MI",0.367272727272727,"Detroit","Midwest","#007fa3"
"3612",5849,2021-05-17,"downtown","Indianapolis, IN",0.463636363636364,"Indianapolis","Midwest","#007fa3"
"3613",5869,2021-05-17,"downtown","Kansas City, MO",0.524545454545455,"Kansas City","Midwest","#007fa3"
"3614",5822,2021-05-17,"downtown","Louisville, KY",0.460909090909091,"Louisville","Midwest","#007fa3"
"3615",5824,2021-05-17,"downtown","Milwaukee, WI",0.677272727272727,"Milwaukee","Midwest","#007fa3"
"3616",5836,2021-05-17,"downtown","Minneapolis, MN",0.325454545454545,"Minneapolis","Midwest","#007fa3"
