"","city","display_title","Season","seasonal_average","metric","region","total_pop_city","population_density_city","housing_units_city","housing_density_city","pct_renter_city","pct_singlefam_city","pct_multifam_city","median_age_city","bachelor_plus_city","pct_vacant_city","median_rent_city","median_hhinc_city","total_pop_downtown","population_density_downtown","housing_units_downtown","housing_density_downtown","pct_renter_downtown","pct_singlefam_downtown","pct_multifam_downtown","median_age_downtown","bachelor_plus_downtown","pct_vacant_downtown","median_rent_downtown","median_hhinc_downtown","pct_nhwhite_downtown","pct_nhblack_downtown","pct_hisp_downtown","pct_nhasian_downtown","pct_nhwhite_city","pct_nhblack_city","pct_hisp_city","pct_nhasian_city","pct_commute_auto_city","pct_commute_public_transit_city","pct_commute_bicycle_city","pct_commute_walk_city","average_commute_time_city","employment_density_downtown","employment_entropy","pct_jobs_agriculture_forestry_fishing_hunting","pct_jobs_mining_quarrying_oil_gas","pct_jobs_utilities","pct_jobs_construction","pct_jobs_manufacturing","pct_jobs_wholesale_trade","pct_jobs_retail_trade","pct_jobs_transport_warehouse","pct_jobs_information","pct_jobs_finance_insurance","pct_jobs_real_estate","pct_jobs_professional_science_techical","pct_jobs_management_of_companies_enterprises","pct_jobs_administrative_support_waste","pct_jobs_educational_services","pct_jobs_healthcare_social_assistance","pct_jobs_arts_entertainment_recreation","pct_jobs_accomodation_food_services","pct_jobs_public_administration","days_school_closing","days_workplace_closing","days_cancel_large_events","days_cancel_all_events","days_stay_home_requirements","days_income_support","days_mask_mandates"
"271","Salt Lake City","Salt Lake City, UT","Season_5",0.789166666666667,"downtown","Southwest",481497,0.000564868091369146,179780,1.29844215753654e-05,41.4595895090148,61.6136388919791,36.0557347869618,31.4523809523809,36.0430838633771,6.36611413950384,999.809523809524,60569.1428571429,17401,0.00206462277594174,11068,1.29844215753654e-05,78.8271604938272,16.4076617275027,83.5923382724973,34.2,43.9061202928081,12.1792555113842,888.5,43132.5,65.6226653640595,6.02264237687489,14.7865065226136,6.72949830469513,63.5933349532811,2.33521704185073,14.7865065226136,4.7622311250122,84.9466280906036,4.73519854666925,1.21308789247252,3.14730013733817,20.6402759034338,0.010648095305104,2.68178207005779,0.0044571224817258,0.0423426635763951,0.402255303975753,3.47766981636655,3.60804064895703,2.97847209841326,8.88861650918167,2.02687644856481,4.80032091281868,10.5143519343912,1.94553396327331,14.3352201818506,6.54862720627563,6.91633981101801,3.56904082724193,4.7724638973079,3.20801390622214,12.2972009270815,6.46171331788198,333,78,132,300,0,421,663
"274","Las Vegas","Las Vegas, NV","Season_11",0.787577102547862,"downtown","Southwest",1194541,0.000183924158349397,480912,2.83937127660015e-06,47.4640398606978,63.0838906078451,34.0201533752537,38.0705882352941,21.6088270546761,12.9449878564062,1187.38235294118,63326.7647058823,42592,0.00307443463809129,18441,2.83937127660015e-06,81.998943057207,26.5603817580392,71.5687869421398,34.3,8.21966341895483,17.9111761835041,737,25310,19.1960931630353,15.5827385424493,58.0273290758828,3.11560856498873,37.6906276134515,12.771348995137,58.0273290758828,6.75422610023432,88.1196672096247,4.01117262147987,0.257298681041061,1.32362352668984,26.7255065094243,0.00401036437882879,2.05099808285607,0.0197991288383311,0.00179992080348465,0.00899960401742323,1.54433204938983,1.07635264048382,1.93851470535296,12.3006587710141,0.997156125130494,2.02311098311674,1.29954282011591,1.05835343244897,5.47175924259333,0.896360560135354,2.5558875409482,0.25558875409482,3.38925087296159,4.01562331257425,22.7563987184564,35.0696569350949,417,281,190,434,38,537,709
"277","Honolulu","Honolulu, HI","Season_11",0.784679995001202,"downtown","Pacific",542647,0.00125611209027105,215705,2.83862300224528e-05,48.7913394814945,47.5380728309497,52.2695347812985,36.3777777777778,38.5394845688832,12.682135323706,1380.66666666667,66145.7777777778,25446,0.00285722530702596,12263,2.83862300224528e-05,56.1065111027475,25.8582728532985,73.9215526380168,41.8,41.5668815883738,13.3327896925711,1480,74170,15.2636956692604,1.54051717362257,7.57289947339464,42.5096282323351,19.8016390028877,2.02857474564496,7.57289947339464,45.0373815758679,75.0680823070883,8.766171758398,1.32910810409343,7.18913795420625,24.6198377009355,0.0106725438568814,2.68467817738487,0.099949499200404,0,2.655500378756,5.56981735544146,1.55816008753472,2.67338607861291,6.27682854978537,4.7028869623769,4.55033246359734,6.40202844878377,2.77649187778806,9.69299722245602,5.73184075414527,10.508374715933,1.73806918609545,17.6647588586819,1.06156889150745,4.60398956316808,6.60508374715933,452,475,468,699,397,564,732
"280","Wichita","Wichita, KS","Season_5",0.784444444444444,"downtown","Midwest",481827,0.00032496744360068,206457,9.44902192041029e-07,38.2666975057958,73.5775488358351,23.0759916108439,34.7514285714286,31.7021665219328,9.95170907259139,759.542857142857,68357.8857142857,1751,0.000683679389897163,1401,9.44902192041029e-07,88.0583409298086,2.06995003568879,97.9300499643112,32.7,48.3717774762551,21.6987865810136,872,36791,83.7806967447173,7.59565962307253,7.19588806396345,0.799543118218161,66.491915147968,9.07919232421595,7.19588806396345,4.65187712602241,92.9862555481699,0.581083688916526,0.297188927246607,1.42247571670562,17.5644437533321,0.0189122664811244,2.52640605779976,0.00412907488077296,0.36955220182918,0.249809030286764,4.9321799450833,4.93424448252369,2.08518281479035,2.36595990668291,0.8856865619258,0.842331275677685,3.72029646757644,0.852653962879617,7.33530152569317,3.80494250263229,8.85480108181762,17.740570225241,13.0189730990772,3.99487994714784,5.12005285215847,16.0187459999587,385,118,178,389,35,627,669
"283","Omaha","Omaha, NE","Season_6",0.781,"downtown","Midwest",690516,0.000623275981745172,286565,4.57178812299686e-06,37.4326250154294,71.9222514961701,26.5939664648509,35.009756097561,37.3371043088287,6.70633189677735,951.80487804878,68398.6585365854,8557,0.00184312719473112,5065,4.57178812299686e-06,86.4130434782609,3.61303060217177,96.071076011846,30.8,49.5440225501575,12.8134254689042,1020,57188,62.3933621596354,16.6179735888746,10.2839780296833,5.77305130302676,71.3016063349727,9.39732026484542,10.2839780296833,3.47667541374856,91.8063570065316,1.07601206700659,0.198131740816818,1.76499560640066,19.5516347152375,0.00899528782357846,2.61369513246591,0.00957808534074039,0,2.4903021885925,3.63488338681098,5.70614434174608,1.28106891432403,1.8150471720703,2.20535414970547,3.5343134907332,15.6865092667976,1.10626885685551,8.97945500694411,6.00306498730904,2.01858148556104,10.1407978545089,4.52325080216465,4.00842871509985,10.6963268042718,13.8139935826828,220,105,244,152,13,709,724
"286","Salt Lake City","Salt Lake City, UT","Season_4",0.78,"downtown","Southwest",481497,0.000564868091369146,179780,1.29844215753654e-05,41.4595895090148,61.6136388919791,36.0557347869618,31.4523809523809,36.0430838633771,6.36611413950384,999.809523809524,60569.1428571429,17401,0.00206462277594174,11068,1.29844215753654e-05,78.8271604938272,16.4076617275027,83.5923382724973,34.2,43.9061202928081,12.1792555113842,888.5,43132.5,65.6226653640595,6.02264237687489,14.7865065226136,6.72949830469513,63.5933349532811,2.33521704185073,14.7865065226136,4.7622311250122,84.9466280906036,4.73519854666925,1.21308789247252,3.14730013733817,20.6402759034338,0.010648095305104,2.68178207005779,0.0044571224817258,0.0423426635763951,0.402255303975753,3.47766981636655,3.60804064895703,2.97847209841326,8.88861650918167,2.02687644856481,4.80032091281868,10.5143519343912,1.94553396327331,14.3352201818506,6.54862720627563,6.91633981101801,3.56904082724193,4.7724638973079,3.20801390622214,12.2972009270815,6.46171331788198,333,78,132,300,0,421,663
"289","Tampa","Tampa, FL","Season_11",0.779480238120199,"downtown","Southeast",805080,0.000934560090296697,337701,1.1569981144715e-05,49.7360105332456,56.3939698135333,38.9723453587641,35.075,34.6461163095341,10.0387621002011,1180.75,57610.5357142857,15586,0.00236063778113983,9967,1.1569981144715e-05,62.2310570626754,22.0828734824922,77.7565967693388,37.4,54.101207862951,14.1968496036922,1597,72824,56.8202232773001,17.4836391633517,19.6201719491852,3.56730399076094,43.0092661598847,18.9648233715904,19.6201719491852,4.47135688378795,87.4350310533835,2.00960476590916,0.728462730874054,1.83838056352013,26.5582056204514,0.0154183604184687,2.28655503140948,0.0127702629691844,0.0687629544494543,1.17682884900638,0.881148144873722,1.31828406958811,0.825155453393452,1.40472892661028,0.995098183675675,2.12182830872602,3.64345425790037,1.25345042682148,12.1032623110247,3.03441094706235,5.41262684309276,31.4020766412244,9.65824811638621,2.61200994115856,5.33207595359483,14.4470967298304,284,224,193,337,368,421,739
"292","Memphis","Memphis, TN","Season_7",0.779230769230769,"downtown","Southeast",1017724,0.00035990250933849,439860,3.05752551353862e-06,44.3384505122846,71.0855726822171,27.4048560905743,34.719512195122,29.1200877957846,13.0843904878825,909.121951219512,51333.0975609756,14684,0.0021471000404738,8646,3.05752551353862e-06,69.1814014407335,20.1711774230858,79.6668979875087,33.1,66.0302030897414,11.6932685634976,1266,72850,54.4946880958867,32.9950967038954,4.22228275674203,6.01334786161809,36.9632631243834,52.7308975714437,4.22228275674203,2.06450864871026,93.4336375991182,0.964804331774551,0.118567346895098,1.15078813042408,22.7647147269989,0.0105503852029656,2.24723228615772,0.0194029437037448,0,0.636139368572775,1.0782493001081,2.58752113534939,1.37483715386534,4.45158965545916,1.99988912603598,1.41225711672257,3.98314715746875,1.2445602461402,3.36502480804945,1.22377137788619,2.86470604540289,7.41469634393104,31.2858607977382,2.18976078942262,6.43761953599246,22.3951548077723,397,310,303,400,54,569,654
"295","New York","New York, NY","Season_9",0.778402611922658,"downtown","Northeast",8977986,0.00947893378273756,3703818,5.22260714704719e-05,65.9065947547097,17.7288408879702,82.0817329577209,35.6538461538462,38.1931551254977,9.21678656996645,1484.61085972851,73598.3393665158,68267,0.0140641462026785,49466,5.22260714704719e-05,79.6755990789241,1.73250313346541,98.2210002830227,35.3333333333333,78.7943739814356,20.1087615736061,2980.33333333333,151299.833333333,58.4176835074047,4.35202953110581,13.7548156503142,20.523825567258,32.339324209238,21.6661509608057,13.7548156503142,14.0278343049321,29.2578773260761,53.9152885494511,1.19668918030952,9.58169480734884,41.1074716135563,0.239818342661086,2.47931511686893,0.00902006061480733,0.0014603907662069,0.0163220144458418,1.74886089520236,0.913259660914445,4.81361977609632,4.24801902287831,1.14700808884674,8.72497577469435,19.3036169584012,3.17102378547031,18.094928836017,3.27316523376561,11.1050691022548,1.57928375564398,6.18501261090379,2.088874227711,7.29327739177645,2.93315190125697,529,358,308,458,78,549,710
"298","Las Vegas","Las Vegas, NV","Season_10",0.773977724456269,"downtown","Southwest",1194541,0.000183924158349397,480912,2.83937127660015e-06,47.4640398606978,63.0838906078451,34.0201533752537,38.0705882352941,21.6088270546761,12.9449878564062,1187.38235294118,63326.7647058823,42592,0.00307443463809129,18441,2.83937127660015e-06,81.998943057207,26.5603817580392,71.5687869421398,34.3,8.21966341895483,17.9111761835041,737,25310,19.1960931630353,15.5827385424493,58.0273290758828,3.11560856498873,37.6906276134515,12.771348995137,58.0273290758828,6.75422610023432,88.1196672096247,4.01117262147987,0.257298681041061,1.32362352668984,26.7255065094243,0.00401036437882879,2.05099808285607,0.0197991288383311,0.00179992080348465,0.00899960401742323,1.54433204938983,1.07635264048382,1.93851470535296,12.3006587710141,0.997156125130494,2.02311098311674,1.29954282011591,1.05835343244897,5.47175924259333,0.896360560135354,2.5558875409482,0.25558875409482,3.38925087296159,4.01562331257425,22.7563987184564,35.0696569350949,417,281,190,434,38,537,709
"301","Nashville","Nashville, TN","Season_6",0.771538461538462,"downtown","Southeast",1047790,0.00029709365502815,446071,7.13678055436542e-07,38.0951450954161,66.5867092906735,30.9574036420211,34.9785714285714,41.7029717939959,8.16999984307431,1068.19047619048,64587.1904761905,2773,0.00206647291154333,2517,7.13678055436542e-07,56.3837638376384,5.5621771950735,94.4378228049265,38.2,56.8778280542986,46.1660707191101,1589,81679,72.7731698521457,18.7522538766679,6.13054453660296,0,65.1122839500281,20.0808368089025,6.13054453660296,3.22841409060976,88.6006012512526,1.51161426030749,0.131264162355894,1.78226760194639,26.4464004432966,0.053951859303972,2.41494370117525,0.00138125362579077,0,0.0745876957927015,2.31498107682533,2.37161247548275,3.0525705129976,1.95447388049394,1.18511561092848,5.02223818337523,4.83991270477085,1.20169065443797,11.6508743335451,4.67416226967596,8.67427276996602,0.581507776457913,3.28323986850465,4.66863725517279,18.1966352661676,23.1401419928727,397,310,303,400,54,569,654
"304","Tucson","Tucson, AZ","Season_9",0.770082326817726,"downtown","Southwest",841197,0.000235658959371545,370941,8.97031239897061e-07,40.8405692416485,65.0842047657175,25.2242270334096,33.9033333333333,31.5413233109438,11.1742837809786,876.833333333333,50505.0666666667,5234,0.00139739380981775,3202,8.97031239897061e-07,75.9911894273128,45.159275452842,54.7158026233604,34.4,46.6453674121406,14.9281698938164,854,43527,48.9491784486053,3.91669850974398,39.3771494077188,2.00611387084448,49.2231902871741,3.70281872141722,39.3771494077188,2.99347239707227,86.5192298985573,2.59053006394431,1.7169885187878,2.44112250088553,23.8717071444222,0.0094744581828434,2.15853508310388,0.0084537999830924,0.152168399695663,3.6689491926621,2.12190379575619,2.09936032913461,1.42587426381492,1.87956152957421,1.07081466452504,0.842562064981543,0.369149265928368,2.80666159438668,3.80984585904698,0.935553864795559,1.93873812945586,24.5780144841773,10.0459323132415,2.28816186209034,6.02474145461718,31.9412742694508,364,234,195,246,46,546,668
"307","Honolulu","Honolulu, HI","Season_6",0.77,"downtown","Pacific",542647,0.00125611209027105,215705,2.83862300224528e-05,48.7913394814945,47.5380728309497,52.2695347812985,36.3777777777778,38.5394845688832,12.682135323706,1380.66666666667,66145.7777777778,25446,0.00285722530702596,12263,2.83862300224528e-05,56.1065111027475,25.8582728532985,73.9215526380168,41.8,41.5668815883738,13.3327896925711,1480,74170,15.2636956692604,1.54051717362257,7.57289947339464,42.5096282323351,19.8016390028877,2.02857474564496,7.57289947339464,45.0373815758679,75.0680823070883,8.766171758398,1.32910810409343,7.18913795420625,24.6198377009355,0.0106725438568814,2.68467817738487,0.099949499200404,0,2.655500378756,5.56981735544146,1.55816008753472,2.67338607861291,6.27682854978537,4.7028869623769,4.55033246359734,6.40202844878377,2.77649187778806,9.69299722245602,5.73184075414527,10.508374715933,1.73806918609545,17.6647588586819,1.06156889150745,4.60398956316808,6.60508374715933,452,475,468,699,397,564,732
"310","Jacksonville","Jacksonville, FL","Season_7",0.77,"downtown","Southeast",1231272,0.000308275376770325,528135,6.063996927874e-07,38.309557713423,68.1085328561826,26.5530593503555,37.6133333333333,32.2978501998439,11.7074232913933,1131.2,62035.8666666667,6523,0.00126861472833888,2422,6.063996927874e-07,88.9728096676737,8.42279108175062,90.3798513625103,37.8,19.8900451600236,18.0016515276631,612,33967,35.459144565384,53.7789360723593,5.13567376973785,3.17338647861413,58.8104009512114,24.1872632529612,5.13567376973785,4.22091950438246,89.1839727470179,1.4278251199793,0.450520820209941,1.60453947600498,26.10174471404,0.0170657172768678,2.2974791548653,0.00113961412665671,0.0991464290191341,1.04616576827086,2.20401372095408,1.84845411343719,0.974370078291491,1.32195238692179,1.61711244572588,2.86726914266829,8.75793456335685,0.782914905013163,10.2941344060901,1.27408859360221,5.33111488450011,20.5928272686868,28.0743940101882,2.98237016946062,5.20575733056787,2.76812271364916,284,224,193,337,368,421,739
"313","Tucson","Tucson, AZ","Season_7",0.769230769230769,"downtown","Southwest",841197,0.000235658959371545,370941,8.97031239897061e-07,40.8405692416485,65.0842047657175,25.2242270334096,33.9033333333333,31.5413233109438,11.1742837809786,876.833333333333,50505.0666666667,5234,0.00139739380981775,3202,8.97031239897061e-07,75.9911894273128,45.159275452842,54.7158026233604,34.4,46.6453674121406,14.9281698938164,854,43527,48.9491784486053,3.91669850974398,39.3771494077188,2.00611387084448,49.2231902871741,3.70281872141722,39.3771494077188,2.99347239707227,86.5192298985573,2.59053006394431,1.7169885187878,2.44112250088553,23.8717071444222,0.0094744581828434,2.15853508310388,0.0084537999830924,0.152168399695663,3.6689491926621,2.12190379575619,2.09936032913461,1.42587426381492,1.87956152957421,1.07081466452504,0.842562064981543,0.369149265928368,2.80666159438668,3.80984585904698,0.935553864795559,1.93873812945586,24.5780144841773,10.0459323132415,2.28816186209034,6.02474145461718,31.9412742694508,364,234,195,246,46,546,668
"316","Sacramento","Sacramento, CA","Season_10",0.767832255069569,"downtown","Pacific",995114,0.00102898441314561,373201,7.74700308033747e-06,47.8514785402385,69.283576410567,28.5545858665974,35.3939393939394,29.9968749009253,5.25427316647062,1222.69696969697,68625.1515151515,11908,0.00329233034669831,7492,7.74700308033747e-06,92.800715456849,9.65029364655633,90.2295782167646,34,40.1269393511989,10.4511478910838,917,33938,50.2855223379241,15.0571044675848,20.3644608666443,8.31373866308364,36.3428712690204,11.2646390262824,20.3644608666443,17.9857785138185,86.5911328061061,2.96985746029539,1.30498832909922,2.04470594038759,27.1600996747979,0.0283818340115862,1.79347156918924,0.0194829232177996,0.0136380462524597,1.09396613867945,2.30970054747014,2.43731369454673,1.36867535605042,1.49823679544879,1.07448321546165,1.14851832368929,1.57129775751554,1.05207785376118,7.90811853410486,0.846533013813393,2.61947902663316,0.669238412531416,3.00816334482826,3.57121982582267,6.61250414012118,56.932998227054,504,455,478,491,156,768,836
"319","Honolulu","Honolulu, HI","Season_8",0.767572282389131,"downtown","Pacific",542647,0.00125611209027105,215705,2.83862300224528e-05,48.7913394814945,47.5380728309497,52.2695347812985,36.3777777777778,38.5394845688832,12.682135323706,1380.66666666667,66145.7777777778,25446,0.00285722530702596,12263,2.83862300224528e-05,56.1065111027475,25.8582728532985,73.9215526380168,41.8,41.5668815883738,13.3327896925711,1480,74170,15.2636956692604,1.54051717362257,7.57289947339464,42.5096282323351,19.8016390028877,2.02857474564496,7.57289947339464,45.0373815758679,75.0680823070883,8.766171758398,1.32910810409343,7.18913795420625,24.6198377009355,0.0106725438568814,2.68467817738487,0.099949499200404,0,2.655500378756,5.56981735544146,1.55816008753472,2.67338607861291,6.27682854978537,4.7028869623769,4.55033246359734,6.40202844878377,2.77649187778806,9.69299722245602,5.73184075414527,10.508374715933,1.73806918609545,17.6647588586819,1.06156889150745,4.60398956316808,6.60508374715933,452,475,468,699,397,564,732
"322","Milwaukee","Milwaukee, WI","Season_7",0.767142857142857,"downtown","Midwest",940361,0.00121901637176292,414271,2.31601975176728e-05,49.8515362426231,51.4836906276326,47.9415648210954,36.225,32.528025955788,8.78676035735062,912.555555555556,55002.8888888889,24921,0.00455865252224037,17866,2.31601975176728e-05,78.9627930682977,7.34355759543266,92.3206089779469,30.6,67.2872340425532,12.1459755961043,985,55606,79.6797881304924,7.05429156133381,5.08005296737691,5.50539705469283,51.45343118228,26.3053231684428,5.08005296737691,4.34311929142106,86.102805352895,5.08489592331238,0.666011065484813,3.46737719659619,22.1680812786863,0.0187592365258535,2.55226104240585,0,0.00487557531788751,0.955612762305952,0.728410952492394,4.013573601685,1.0706763398081,2.9038926593338,0.801544582260707,2.43973788907091,14.7154614244481,2.08089554567439,12.3566580856541,4.91457992043061,7.86040252749824,4.60254310008581,9.24019034246041,3.75224276464623,10.7545440361963,14.431702940947,454,70,70,442,55,552,679
"325","Tampa","Tampa, FL","Season_3",0.764545454545455,"downtown","Southeast",805080,0.000934560090296697,337701,1.1569981144715e-05,49.7360105332456,56.3939698135333,38.9723453587641,35.075,34.6461163095341,10.0387621002011,1180.75,57610.5357142857,15586,0.00236063778113983,9967,1.1569981144715e-05,62.2310570626754,22.0828734824922,77.7565967693388,37.4,54.101207862951,14.1968496036922,1597,72824,56.8202232773001,17.4836391633517,19.6201719491852,3.56730399076094,43.0092661598847,18.9648233715904,19.6201719491852,4.47135688378795,87.4350310533835,2.00960476590916,0.728462730874054,1.83838056352013,26.5582056204514,0.0154183604184687,2.28655503140948,0.0127702629691844,0.0687629544494543,1.17682884900638,0.881148144873722,1.31828406958811,0.825155453393452,1.40472892661028,0.995098183675675,2.12182830872602,3.64345425790037,1.25345042682148,12.1032623110247,3.03441094706235,5.41262684309276,31.4020766412244,9.65824811638621,2.61200994115856,5.33207595359483,14.4470967298304,284,224,193,337,368,421,739
"328","Fresno","Fresno, CA","Season_2",0.764,"downtown","Pacific",783431,0.000286625976669141,267517,8.33794681125679e-07,46.626053615565,70.0886298814655,27.3313471667221,33.4086956521739,23.614392093401,5.62693212020171,1122.30434782609,58238.2173913043,7650,0.00144070428405189,2279,8.33794681125679e-07,87.1555118110236,15.7525230364195,83.5892935498025,33.2,13.0504261363636,10.8380868802106,800,28529,21.3986928104575,8.99346405228758,62.2352941176471,3.29411764705882,32.3408187830198,5.59219637721765,62.2352941176471,11.8487780034234,90.7974466255643,1.25550255929368,0.512170274808637,1.40971441211015,22.1879595317922,0.00854271725867685,2.41025283455764,0.473975441458522,0,2.06344657304733,3.18114680011464,7.74453825973854,5.23797976235092,2.36987720729261,2.8526707964992,2.01274222349595,1.36901743788717,0.811269592822028,3.49860011904499,1.04495050814576,3.38837327219418,7.30583540927228,26.386102599149,1.87606093340094,3.82928065959745,20.5462842529927,504,455,478,491,156,768,836
"331","Albuquerque","Albuquerque, NM","Season_6",0.763,"downtown","Southwest",720072,0.000412109504164811,310118,6.15641482560198e-06,36.5603499982359,70.3728903191688,24.1034058003728,38.065,34.0729011187435,8.60575651848651,905.6,55396.5,19191,0.00113928313676331,10757,6.15641482560198e-06,65.1511831726556,48.7682439341824,50.6274983731524,35.6,28.3424356337329,15.1436274054104,714,30366,26.5801677869835,3.08477932364129,61.4402584544839,1.66744828304935,39.0376240153762,2.50780477507805,61.4402584544839,2.46169827461698,89.9904944936171,1.67249532868027,0.957065315562083,1.80160438733902,22.4246962708203,0.00532698423365355,2.47256906068442,0.0568359113805554,0.0724379262693354,0.474747024472875,6.25529354076584,4.43654437658806,3.96068292248028,3.41238354210315,3.45584629786475,3.57620469843534,2.46957607096688,0.782329603708822,4.54241519190478,1.35737529532385,4.39531048009629,10.0878170552311,28.5260553648643,2.24334685507957,7.58480809521687,10.3374492934516,404,429,380,476,0,538,806
"334","Miami","Miami, FL","Season_3",0.761923076923077,"downtown","Southeast",739405,0.00347931182896003,353440,7.67852671066192e-05,64.277104634295,33.514316432775,65.6685717519239,39.0592592592593,33.5385843173361,19.2524898143957,1350.48148148148,59559,18477,0.0175497418401346,16318,7.67852671066192e-05,67.0209682094888,1.13984556930996,98.86015443069,35.2,76.3700648202711,36.579237651673,2279,101248,37.4736158467284,2.05661092168642,55.2795367213292,3.44211722682254,15.3039268060129,15.7154739283613,55.2795367213292,1.20772783521886,76.381786854817,8.45927401566501,1.45607497898291,4.50750649934382,28.9860923189393,0.0750762701883294,2.35289939283805,0.0227724150146123,0.0278329516845261,0.00379540250243538,0.628771681236795,0.392191591918323,2.61123692167554,3.89155269916375,9.94901509305062,1.50297939096441,14.0720873448629,2.90348291436307,18.4317396859937,1.28790658249307,9.59857292865908,1.13609048239566,15.9571372544058,1.03867515149982,12.2705362903736,1.24362688663133,284,224,193,337,368,421,739
"337","Colorado Springs","Colorado Springs, CO","Season_10",0.760196186431895,"downtown","Southwest",611922,0.000299977703668252,242858,3.76833748108068e-06,36.6879291078036,73.703563399188,23.7686219930988,34.241935483871,39.1044075063273,5.30145187722867,1245.09677419355,70326.4193548387,16248,0.00129685784943806,7687,3.76833748108068e-06,60.1268498942918,57.109405489788,42.6043970339534,33.9,41.308566675908,7.70131390659555,835,44689,72.9443623830625,6.17306745445593,13.8970950270803,1.86484490398818,69.1993423998483,5.97183954817771,13.8970950270803,2.73221096806456,87.8795989716544,0.788772792460561,0.516485913119337,3.12601198855338,22.6610604029702,0.00338246196107128,2.49237133566639,0,0.00707914483930341,5.54768983906744,5.52645240454953,1.87361366746897,1.77922506961159,4.40794751993959,1.08074944546699,1.53381471518241,2.3549955165416,1.54089386002171,8.93152107225447,0.328000377554391,3.79678134881306,11.1142573977064,21.5489168908396,1.40167067818208,9.99575251309642,13.072820803247,589,308,303,476,62,635,797
"340","Honolulu","Honolulu, HI","Season_7",0.76,"downtown","Pacific",542647,0.00125611209027105,215705,2.83862300224528e-05,48.7913394814945,47.5380728309497,52.2695347812985,36.3777777777778,38.5394845688832,12.682135323706,1380.66666666667,66145.7777777778,25446,0.00285722530702596,12263,2.83862300224528e-05,56.1065111027475,25.8582728532985,73.9215526380168,41.8,41.5668815883738,13.3327896925711,1480,74170,15.2636956692604,1.54051717362257,7.57289947339464,42.5096282323351,19.8016390028877,2.02857474564496,7.57289947339464,45.0373815758679,75.0680823070883,8.766171758398,1.32910810409343,7.18913795420625,24.6198377009355,0.0106725438568814,2.68467817738487,0.099949499200404,0,2.655500378756,5.56981735544146,1.55816008753472,2.67338607861291,6.27682854978537,4.7028869623769,4.55033246359734,6.40202844878377,2.77649187778806,9.69299722245602,5.73184075414527,10.508374715933,1.73806918609545,17.6647588586819,1.06156889150745,4.60398956316808,6.60508374715933,452,475,468,699,397,564,732
"343","Baltimore","Baltimore, MD","Season_3",0.759166666666667,"downtown","Northeast",1022146,0.0020607995775182,465174,4.42202162251838e-05,44.5779557929091,68.6947249846294,30.982170112689,36.1032258064516,32.9856808385059,14.501025422745,1125.09677419355,59204.5161290323,39040,0.00523913975579758,21933,4.42202162251838e-05,82.5519445924347,26.2754753111749,73.6652532713263,32.15,44.3893938358505,14.4211918114257,1106,42767.5,30.9656762295082,55.1639344262295,4.84375,5.48924180327869,39.912791323353,47.6647171734762,4.84375,3.93661962185441,77.5217574585876,12.0508598115703,0.583521437663921,4.32885690019291,30.1948787942368,0.0186303487637898,2.44878694849489,0.000720326163686918,0,1.41544091164479,1.55086223041793,1.18997882241079,0.868713353406423,2.04932793568928,0.385374497572501,2.64215636840361,6.6017892901906,1.83539106507427,10.944635731059,1.83034878192846,7.59439874375117,9.65669255038681,18.8999178828173,3.37112644605477,8.14688891129904,18.2501836831717,505,188,322,429,63,752,806
"346","Fort Worth","Fort Worth, TX","Season_6",0.756666666666667,"downtown","Southwest",1621418,0.000599535563140189,613371,1.58516123490796e-06,39.5108946788469,70.3510599620784,26.8393843204195,34.4207547169811,30.9835225924122,8.26759008821741,1135.20754716981,67727.8490566038,9282,0.000830617777564998,4287,1.58516123490796e-06,67.937891582675,18.6144156752974,81.3855843247026,35.5,42.1253175275191,14.3690226265454,1366,72560,51.76686059039,20.0603318250377,23.4109028226675,2.44559362206421,49.0884522066487,13.9992895107862,23.4109028226675,4.45838149076919,92.6024798859354,0.623154089011101,0.14296262348508,1.10410937977391,27.3728190498556,0.0105284964449076,2.56501026166839,0.10879358117871,2.4002583847553,0.341679840889388,2.23281826372244,3.39299981301103,3.17031295153586,2.66884253829024,2.79803491593996,1.36246961429276,6.94664014823126,1.37096911282234,6.87269451102385,1.78489469121322,5.63686742482194,17.0652931477043,19.5649956652558,2.20137011916297,7.45746000985942,10.1509510938855,482,340,353,408,62,728,679
"349","Milwaukee","Milwaukee, WI","Season_9",0.756010638456642,"downtown","Midwest",940361,0.00121901637176292,414271,2.31601975176728e-05,49.8515362426231,51.4836906276326,47.9415648210954,36.225,32.528025955788,8.78676035735062,912.555555555556,55002.8888888889,24921,0.00455865252224037,17866,2.31601975176728e-05,78.9627930682977,7.34355759543266,92.3206089779469,30.6,67.2872340425532,12.1459755961043,985,55606,79.6797881304924,7.05429156133381,5.08005296737691,5.50539705469283,51.45343118228,26.3053231684428,5.08005296737691,4.34311929142106,86.102805352895,5.08489592331238,0.666011065484813,3.46737719659619,22.1680812786863,0.0187592365258535,2.55226104240585,0,0.00487557531788751,0.955612762305952,0.728410952492394,4.013573601685,1.0706763398081,2.9038926593338,0.801544582260707,2.43973788907091,14.7154614244481,2.08089554567439,12.3566580856541,4.91457992043061,7.86040252749824,4.60254310008581,9.24019034246041,3.75224276464623,10.7545440361963,14.431702940947,454,70,70,442,55,552,679
